lamA thr
12510.0 0.987
12520.0 0.987
12530.0 0.987
12540.0 0.987
12550.0 0.987
12560.0 0.987
12570.0 0.987
12580.0 0.987
12590.0 0.987
12600.0 0.987
12610.0 0.987
12620.0 0.987
12630.0 0.987
12640.0 0.987
12650.0 0.987
12660.0 0.987
12670.0 0.987
12680.0 0.987
12690.0 0.987
12700.0 0.987
12710.0 0.987
12720.0 0.987
12730.0 0.987
12740.0 0.987
12750.0 0.987
12760.0 0.987
12770.0 0.987
12780.0 0.987
12790.0 0.987
12800.0 0.987
12810.0 0.987
12820.0 0.987
12830.0 0.987
12840.0 0.987
12850.0 0.987
12860.0 0.987
12870.0 0.987
12880.0 0.987
12890.0 0.987
12900.0 0.987
12910.0 0.987
12920.0 0.987
12930.0 0.987
12940.0 0.987
12950.0 0.987
12960.0 0.987
12970.0 0.987
12980.0 0.987
12990.0 0.987
13000.0 0.987
13010.0 0.987
13020.0 0.987
13030.0 0.987
13040.0 0.987
13050.0 0.987
13060.0 0.987
13070.0 0.987
13080.0 0.987
13090.0 0.987
13100.0 0.987
13110.0 0.987
13120.0 0.987
13130.0 0.987
13140.0 0.987
13150.0 0.987
13160.0 0.987
13170.0 0.987
13180.0 0.987
13190.0 0.987
13200.0 0.987
13210.0 0.987
13220.0 0.987
13230.0 0.987
13240.0 0.987
13250.0 0.987
13260.0 0.987
13270.0 0.987
13280.0 0.987
13290.0 0.987
13300.0 0.987
13310.0 0.987
13320.0 0.987
13330.0 0.987
13340.0 0.987
13350.0 0.987
13360.0 0.987
13370.0 0.987
13380.0 0.987
13390.0 0.987
13400.0 0.987
13410.0 0.987
13420.0 0.987
13430.0 0.987
13440.0 0.987
13450.0 0.987
13460.0 0.987
13470.0 0.987
13480.0 0.987
13490.0 0.987
13500.0 0.987
13510.0 0.987
13520.0 0.987
13530.0 0.987
13540.0 0.987
13550.0 0.987
13560.0 0.987
13570.0 0.987
13580.0 0.987
13590.0 0.987
13600.0 0.987
13610.0 0.987
13620.0 0.987
13630.0 0.987
13640.0 0.987
13650.0 0.987
13660.0 0.987
13670.0 0.987
13680.0 0.987
13690.0 0.987
13700.0 0.987
13710.0 0.987
13720.0 0.987
13730.0 0.987
13740.0 0.987
13750.0 0.987
13760.0 0.987
13770.0 0.987
13780.0 0.987
13790.0 0.987
13800.0 0.987
13810.0 0.987
