lamA thr
3500.0 0.6107726311218229
3510.0 0.6140198505874154
3520.0 0.6172820362381845
3530.0 0.62055952086484
3540.0 0.6239435057696736
3550.0 0.627343451279731
3560.0 0.6307807117821276
3570.0 0.6339781994974993
3580.0 0.6370926782138576
3590.0 0.6402205362237818
3600.0 0.6432835139452162
3610.0 0.6537189446327327
3620.0 0.6640248835542112
3630.0 0.67468072592381
3640.0 0.6853959037622317
3650.0 0.6955926278021696
3660.0 0.7065539005608201
3670.0 0.7176055277132948
3680.0 0.7289902098454484
3690.0 0.740439504918151
3700.0 0.751475447679663
3710.0 0.7566483065974091
3720.0 0.7618456388613003
3730.0 0.7670675353636315
3740.0 0.7722651370158458
3750.0 0.7773182915020609
3760.0 0.7822695561881248
3770.0 0.7872414823759315
3780.0 0.7921981977243494
3790.0 0.796973891021102
3800.0 0.801540963629059
3810.0 0.804820577899242
3820.0 0.8081109507294487
3830.0 0.8114121115207806
3840.0 0.8147240897419856
3850.0 0.8178083461332383
3860.0 0.8207865049056214
3870.0 0.8237730084256224
3880.0 0.8267678758325797
3890.0 0.8297711263024056
3900.0 0.8326254037348619
3910.0 0.8347073217525098
3920.0 0.8367936437217407
3930.0 0.8388843776261848
3940.0 0.8407747875502366
3950.0 0.8425356957962324
3960.0 0.8442995623169084
3970.0 0.846015227630986
3980.0 0.8475048470139319
3990.0 0.8489964319004175
4000.0 0.8504899843535442
4010.0 0.8513940307663753
4020.0 0.8522988603484123
4030.0 0.8531040082455126
4040.0 0.8539036762049149
4050.0 0.8547039316416193
4060.0 0.8552893053934383
4070.0 0.8557663424276721
4080.0 0.8562435060905853
4090.0 0.8567207964073835
4100.0 0.8571458928692255
4110.0 0.8574796050154205
4120.0 0.8578133062974179
4130.0 0.8581260427130293
4140.0 0.8583712675846017
4150.0 0.8586164150102641
4160.0 0.8588614849920572
4170.0 0.8591064775320247
4180.0 0.8593513926322143
4190.0 0.8595962302946728
4200.0 0.859703760187978
4210.0 0.8593749043924996
4220.0 0.8589606700338974
4230.0 0.8585465957676353
4240.0 0.8581326815463415
4250.0 0.8576835417999208
4260.0 0.8572043380392294
4270.0 0.8567253472256469
4280.0 0.8562465692877382
4290.0 0.8557680041540863
4300.0 0.8552896517532886
4310.0 0.8546806010490825
4320.0 0.8540456625073537
4330.0 0.8534110942059722
4340.0 0.8527768959859124
4350.0 0.8520932476390642
4360.0 0.8513961674876028
4370.0 0.8506995543726682
4380.0 0.8500034080463233
4390.0 0.8492996744671224
4400.0 0.8485769970308048
4410.0 0.8478977192874537
4420.0 0.8472188196177074
4430.0 0.8465402979523259
4440.0 0.8458621542219472
4450.0 0.8451843883570881
4460.0 0.8444982958622986
4470.0 0.8437275193492606
4480.0 0.8429572503577266
4490.0 0.8421874887328668
4500.0 0.8414182343197322
4510.0 0.8406494869632493
4520.0 0.8398812465082234
4530.0 0.8391135127993382
4540.0 0.8383462856811555
4550.0 0.8375795649981175
4560.0 0.8368133505945421
4570.0 0.8360476423146298
4580.0 0.8352824400024584
4590.0 0.8345177435019854
4600.0 0.8337694025535219
4610.0 0.8328680124554747
4620.0 0.8319758539599753
4630.0 0.8310845012578421
4640.0 0.8301939537507885
4650.0 0.8293042108408808
4660.0 0.8284152719305409
4670.0 0.827527136422543
4680.0 0.8266398037200169
4690.0 0.8257532732264442
4700.0 0.8248642446333736
4710.0 0.8239730992678913
4720.0 0.8230827652559312
4730.0 0.8221932419906461
4740.0 0.8213045288655473
4750.0 0.8204166252745086
4760.0 0.8195295306117663
4770.0 0.818656704563158
4780.0 0.8177942361444014
4790.0 0.8169970913747481
4800.0 0.8162005984008048
4810.0 0.815568531397726
4820.0 0.814936796149534
4830.0 0.8143053926134899
4840.0 0.8136743207467337
4850.0 0.8130440975694608
4860.0 0.8124506003235464
4870.0 0.8118573918843744
4880.0 0.8112644722285312
4890.0 0.8106718413324936
4900.0 0.8100794991726253
4910.0 0.8094874457251804
4920.0 0.8089097074102898
4930.0 0.8083614270873455
4940.0 0.8078545137760585
4950.0 0.8073477929203186
4960.0 0.8068412645416572
4970.0 0.8063349286615115
4980.0 0.8058287853012233
4990.0 0.8053228344820406
5000.0 0.8048170762251146
5010.0 0.8042400627275591
5020.0 0.8037203589210121
5030.0 0.803203412990198
5040.0 0.8026867250967823
5050.0 0.80217029515342
5060.0 0.8016541230727732
5070.0 0.801138208767518
5080.0 0.8006225521503368
5090.0 0.8001071531339263
5100.0 0.7996707357311948
5110.0 0.7992460269397336
5120.0 0.7988214857599185
5130.0 0.7983971121530292
5140.0 0.7979729060803402
5150.0 0.7975488675031249
5160.0 0.7971249963826551
5170.0 0.7967250083442301
5180.0 0.7963616313597972
5190.0 0.7959983748119691
