PID,RAJ2000,DECJ2000,umag,gmag,rmag,imag,zmag,Jmag,Hmag,Nobsreq,Nrepeat,priority,surveypriority,Nobsdone
cosmo,178.114761,-0.96782,23.874225616455078,23.835176467895508,24.071306228637695,23.180965423583984,23.114118576049805,22.712934494018555,22.389394760131836,10.0,1.0,1.0,1.0,0.0
cosmo,178.098232,-0.966944,24.43768310546875,24.050395965576172,24.14679527282715,23.506948471069336,24.003833770751953,22.338186264038086,22.517967224121094,10.0,1.0,1.0,1.0,0.0
cosmo,178.218273,-0.964333,24.948944091796875,23.910526275634766,24.11346435546875,24.602954864501953,23.163415908813477,23.53330421447754,22.893131256103516,10.0,1.0,1.0,1.0,0.0
cosmo,178.218162,-0.964135,25.448965072631836,24.16999053955078,24.1748046875,24.375286102294922,23.161216735839844,25.423503875732422,22.843032836914062,10.0,1.0,1.0,1.0,0.0
cosmo,178.450855,-0.963312,25.441720962524414,24.16526985168457,23.924518585205078,23.984647750854492,23.301828384399414,22.630348205566406,22.15909194946289,10.0,1.0,1.0,1.0,0.0
cosmo,178.438849,-0.961978,25.025163650512695,24.03435707092285,23.8725528717041,23.445993423461914,23.58026885986328,23.32352638244629,24.326841354370117,10.0,1.0,1.0,1.0,0.0
cosmo,178.436205,-0.96189,25.316394805908203,24.11042022705078,23.883007049560547,23.47346305847168,23.35190773010254,23.626850128173828,22.28285789489746,10.0,1.0,1.0,1.0,0.0
cosmo,178.091867,-0.95971,24.045408248901367,23.986644744873047,23.98834800720215,23.346452713012695,23.031391143798828,22.387773513793945,22.87362289428711,10.0,1.0,1.0,1.0,0.0
cosmo,178.073259,-0.959032,25.42072868347168,24.4749755859375,24.381671905517578,nan,23.957786560058594,nan,22.870956420898438,10.0,1.0,1.0,1.0,0.0
cosmo,178.193117,-0.95893,24.949016571044922,24.0015811920166,23.905841827392578,23.592044830322266,23.295610427856445,22.313079833984375,22.743209838867188,10.0,1.0,1.0,1.0,0.0
cosmo,178.058805,-0.958664,24.62009048461914,24.11014747619629,24.152769088745117,24.45983123779297,24.249488830566406,22.69368553161621,22.26529312133789,10.0,1.0,1.0,1.0,0.0
cosmo,178.423861,-0.958445,24.4622802734375,24.184526443481445,24.200422286987305,24.803171157836914,23.674772262573242,23.028841018676758,22.143613815307617,10.0,1.0,1.0,1.0,0.0
cosmo,178.180061,-0.956876,23.917743682861328,23.670602798461914,23.811962127685547,23.329708099365234,23.366975784301758,22.608217239379883,22.459632873535156,10.0,1.0,1.0,1.0,0.0
cosmo,178.298986,-0.956706,24.250797271728516,24.179798126220703,24.192291259765625,24.282630920410156,23.17300033569336,22.539274215698242,22.336517333984375,10.0,1.0,1.0,1.0,0.0
cosmo,178.017738,-0.954711,24.642210006713867,23.85791015625,23.95637321472168,24.28290557861328,23.590917587280273,22.84630012512207,23.872303009033203,10.0,1.0,1.0,1.0,0.0
cosmo,178.175792,-0.954438,24.974292755126953,24.0177001953125,24.03999137878418,23.774574279785156,24.722993850708008,22.29602813720703,22.695337295532227,10.0,1.0,1.0,1.0,0.0
cosmo,178.461549,-0.954239,25.40287971496582,24.36997413635254,24.230438232421875,24.464237213134766,24.14397621154785,23.33340835571289,22.501802444458008,10.0,1.0,1.0,1.0,0.0
cosmo,178.200285,-0.952825,24.93732452392578,24.339935302734375,24.411996841430664,24.23932456970215,24.530698776245117,22.78276252746582,22.944732666015625,10.0,1.0,1.0,1.0,0.0
cosmo,178.199614,-0.952841,25.28028678894043,24.335359573364258,24.29234504699707,23.743040084838867,22.90061378479004,23.92426872253418,23.108139038085938,10.0,1.0,1.0,1.0,0.0
cosmo,178.215632,-0.950218,25.404010772705078,24.468442916870117,24.413955688476562,23.8880615234375,23.272403717041016,22.28614044189453,21.710294723510742,10.0,1.0,1.0,1.0,0.0
cosmo,178.388134,-0.949439,23.315921783447266,23.309947967529297,23.3874454498291,22.686885833740234,22.662275314331055,22.09502410888672,22.415294647216797,10.0,1.0,1.0,1.0,0.0
cosmo,178.442237,-0.949384,24.374595642089844,24.13205337524414,24.19923973083496,23.850135803222656,24.090225219726562,22.467247009277344,22.693492889404297,10.0,1.0,1.0,1.0,0.0
cosmo,178.482828,-0.946855,25.64009666442871,24.453514099121094,24.192197799682617,23.92814064025879,23.031787872314453,23.906089782714844,23.411365509033203,10.0,1.0,1.0,1.0,0.0
cosmo,178.19353,-0.943655,25.18724250793457,23.951208114624023,23.728601455688477,23.82670783996582,22.755069732666016,22.195201873779297,22.217260360717773,10.0,1.0,1.0,1.0,0.0
cosmo,178.250092,-0.943611,24.9040584564209,23.96767234802246,24.0335750579834,24.881025314331055,23.9564266204834,22.92703628540039,nan,10.0,1.0,1.0,1.0,0.0
cosmo,178.362757,-0.943426,24.564712524414062,24.151851654052734,24.2015438079834,24.291851043701172,24.062849044799805,23.280752182006836,22.683349609375,10.0,1.0,1.0,1.0,0.0
cosmo,178.087945,-0.943316,24.221338272094727,23.131149291992188,23.040122985839844,22.809499740600586,22.700252532958984,22.137386322021484,22.4437198638916,10.0,1.0,1.0,1.0,0.0
cosmo,178.478578,-0.942626,25.483591079711914,24.299579620361328,24.165590286254883,24.274351119995117,24.33230209350586,22.570497512817383,nan,10.0,1.0,1.0,1.0,0.0
cosmo,178.021951,-0.942247,24.09522819519043,23.72378921508789,23.87703514099121,23.692764282226562,23.75832748413086,22.46651840209961,22.041776657104492,10.0,1.0,1.0,1.0,0.0
cosmo,178.436205,-0.94172,24.51864242553711,23.81668472290039,23.79226303100586,23.67304229736328,23.68126106262207,22.928466796875,22.628904342651367,10.0,1.0,1.0,1.0,0.0
cosmo,178.483435,-0.941682,25.217676162719727,24.062522888183594,23.82479476928711,23.830612182617188,23.58159637451172,22.933439254760742,22.1838321685791,10.0,1.0,1.0,1.0,0.0
cosmo,178.24697,-0.941478,25.392333984375,24.190855026245117,23.980745315551758,23.830060958862305,23.033355712890625,22.657854080200195,22.570920944213867,10.0,1.0,1.0,1.0,0.0
cosmo,178.47663,-0.939825,25.25459861755371,23.92195701599121,23.74512481689453,23.709409713745117,23.909425735473633,23.534910202026367,22.98537826538086,10.0,1.0,1.0,1.0,0.0
cosmo,178.255635,-0.938339,24.50581932067871,24.171985626220703,24.190324783325195,nan,23.28870391845703,23.000911712646484,nan,10.0,1.0,1.0,1.0,0.0
cosmo,178.208302,-0.938223,24.82122802734375,24.285871505737305,24.305694580078125,23.959278106689453,23.74527931213379,22.839181900024414,22.20762062072754,10.0,1.0,1.0,1.0,0.0
cosmo,178.067415,-0.937453,24.222837448120117,23.849872589111328,24.16928482055664,23.630014419555664,23.413305282592773,22.3211727142334,22.848276138305664,10.0,1.0,1.0,1.0,0.0
cosmo,178.139442,-0.936929,25.31424903869629,24.36969566345215,24.402191162109375,23.742769241333008,23.37607192993164,23.179962158203125,23.756914138793945,10.0,1.0,1.0,1.0,0.0
cosmo,178.483085,-0.936532,24.62931251525879,23.744699478149414,23.63715934753418,23.371519088745117,23.28057861328125,24.80562973022461,nan,10.0,1.0,1.0,1.0,0.0
cosmo,178.152876,-0.936214,23.901308059692383,23.05530548095703,23.050024032592773,23.317840576171875,22.93012809753418,22.6899471282959,22.11155128479004,10.0,1.0,1.0,1.0,0.0
cosmo,178.164926,-0.935385,24.631267547607422,23.942628860473633,23.911468505859375,24.304771423339844,24.026866912841797,22.609254837036133,22.57929229736328,10.0,1.0,1.0,1.0,0.0
cosmo,178.243238,-0.931449,25.328657150268555,24.123653411865234,24.395212173461914,24.55088996887207,24.434852600097656,22.910795211791992,nan,10.0,1.0,1.0,1.0,0.0
cosmo,178.116692,-0.930032,25.221572875976562,24.449909210205078,24.41473960876465,23.75304412841797,24.567075729370117,22.765682220458984,23.013708114624023,10.0,1.0,1.0,1.0,0.0
cosmo,178.458124,-0.928721,24.262529373168945,24.14322280883789,24.1708927154541,23.734596252441406,26.68583106994629,23.24042510986328,23.98495101928711,10.0,1.0,1.0,1.0,0.0
cosmo,178.31902,-0.927665,25.473417282104492,23.951114654541016,23.788570404052734,23.622955322265625,23.66135025024414,22.03566551208496,23.396020889282227,10.0,1.0,1.0,1.0,0.0
cosmo,178.020057,-0.927083,24.17900848388672,24.096662521362305,24.44580841064453,24.265893936157227,24.79183578491211,22.54559898376465,24.945837020874023,10.0,1.0,1.0,1.0,0.0
cosmo,178.077281,-0.926459,24.437366485595703,23.6669979095459,23.64466094970703,23.261882781982422,22.748342514038086,22.279407501220703,21.77446174621582,10.0,1.0,1.0,1.0,0.0
cosmo,178.150734,-0.924342,25.601009368896484,24.20195960998535,24.41851234436035,24.109935760498047,23.74629020690918,22.698104858398438,23.24421501159668,10.0,1.0,1.0,1.0,0.0
cosmo,178.224441,-0.923415,24.92774200439453,24.337539672851562,24.36996078491211,24.905696868896484,23.53506088256836,22.687000274658203,23.568086624145508,10.0,1.0,1.0,1.0,0.0
cosmo,178.32629,-0.923155,24.2805118560791,24.15668487548828,24.179941177368164,24.270490646362305,23.14301109313965,23.750587463378906,23.928171157836914,10.0,1.0,1.0,1.0,0.0
cosmo,178.124635,-0.922569,24.808992385864258,24.082626342773438,24.123388290405273,24.38396644592285,24.099117279052734,23.080812454223633,23.372072219848633,10.0,1.0,1.0,1.0,0.0
cosmo,178.255396,-0.919479,24.53839683532715,24.228538513183594,24.26797103881836,24.214317321777344,23.41196060180664,23.459320068359375,23.33500862121582,10.0,1.0,1.0,1.0,0.0
cosmo,178.20825,-0.916104,24.833316802978516,24.164331436157227,24.225322723388672,24.656808853149414,24.024593353271484,23.204574584960938,23.106233596801758,10.0,1.0,1.0,1.0,0.0
cosmo,178.055273,-0.91548,24.29302215576172,24.085311889648438,24.334171295166016,24.29160499572754,23.444948196411133,22.734697341918945,23.692991256713867,10.0,1.0,1.0,1.0,0.0
cosmo,178.38064,-0.915129,25.528709411621094,24.062604904174805,23.67214584350586,23.67760467529297,23.711463928222656,22.82427978515625,23.280475616455078,10.0,1.0,1.0,1.0,0.0
cosmo,178.095086,-0.915117,24.15152359008789,23.4217586517334,23.371694564819336,23.131511688232422,22.77451515197754,22.301860809326172,22.927457809448242,10.0,1.0,1.0,1.0,0.0
cosmo,178.253602,-0.914907,24.475200653076172,23.99275016784668,24.03948402404785,24.021289825439453,24.13101577758789,23.101394653320312,22.452192306518555,10.0,1.0,1.0,1.0,0.0
cosmo,178.157932,-0.913012,24.76802635192871,23.999202728271484,24.246686935424805,24.416393280029297,24.294809341430664,23.56270408630371,24.029251098632812,10.0,1.0,1.0,1.0,0.0
cosmo,178.223998,-0.911426,25.53730010986328,23.80782699584961,23.54174041748047,23.372756958007812,23.28775405883789,23.1292724609375,21.784042358398438,10.0,1.0,1.0,1.0,0.0
cosmo,178.366862,-0.911312,24.610815048217773,24.346576690673828,24.444561004638672,24.54026985168457,23.834918975830078,23.9237117767334,nan,10.0,1.0,1.0,1.0,0.0
cosmo,178.28308,-0.910614,24.400909423828125,23.928007125854492,23.948671340942383,23.523483276367188,24.228498458862305,22.463205337524414,22.22920799255371,10.0,1.0,1.0,1.0,0.0
cosmo,178.382756,-0.910433,23.96778678894043,23.708248138427734,23.87493133544922,23.832721710205078,23.989892959594727,22.41164207458496,22.245052337646484,10.0,1.0,1.0,1.0,0.0
cosmo,178.493938,-0.909685,23.918354034423828,23.823835372924805,23.97730827331543,23.28602409362793,23.801136016845703,23.067136764526367,22.876304626464844,10.0,1.0,1.0,1.0,0.0
cosmo,178.158107,-0.908807,25.200721740722656,24.11321449279785,24.19676399230957,23.824588775634766,23.308826446533203,22.742412567138672,21.659156799316406,10.0,1.0,1.0,1.0,0.0
cosmo,178.462395,-0.908141,24.167150497436523,24.08942413330078,24.324689865112305,23.441457748413086,23.972013473510742,22.443403244018555,23.798173904418945,10.0,1.0,1.0,1.0,0.0
cosmo,178.060114,-0.908044,25.225784301757812,24.141321182250977,24.376216888427734,23.93499755859375,23.811054229736328,22.907958984375,nan,10.0,1.0,1.0,1.0,0.0
cosmo,178.079813,-0.907344,25.5447998046875,24.190664291381836,23.913171768188477,23.46501350402832,23.17125701904297,23.029539108276367,21.86520767211914,10.0,1.0,1.0,1.0,0.0
cosmo,178.189193,-0.90551,25.469022750854492,23.90451431274414,23.8411922454834,24.13964080810547,24.029375076293945,23.330888748168945,23.700069427490234,10.0,1.0,1.0,1.0,0.0
cosmo,178.192977,-0.905061,24.535945892333984,24.331117630004883,24.362550735473633,25.01961326599121,nan,22.425827026367188,23.884031295776367,10.0,1.0,1.0,1.0,0.0
cosmo,178.10035,-0.903892,24.201313018798828,23.89553451538086,24.075199127197266,23.844886779785156,23.05449676513672,22.481969833374023,22.956174850463867,10.0,1.0,1.0,1.0,0.0
cosmo,178.170448,-0.903219,24.75108528137207,23.88888931274414,23.981836318969727,23.454240798950195,23.376781463623047,22.2318172454834,22.268712997436523,10.0,1.0,1.0,1.0,0.0
cosmo,178.292012,-0.902736,24.876022338867188,24.041749954223633,24.120555877685547,24.434188842773438,24.05575180053711,22.817768096923828,23.559022903442383,10.0,1.0,1.0,1.0,0.0
cosmo,178.128464,-0.899992,25.087369918823242,23.93771743774414,23.66322135925293,23.47281837463379,23.14413833618164,22.813081741333008,nan,10.0,1.0,1.0,1.0,0.0
cosmo,178.438272,-0.898733,24.210407257080078,24.15908432006836,24.18867301940918,24.22536849975586,24.13241195678711,22.82647132873535,23.305679321289062,10.0,1.0,1.0,1.0,0.0
cosmo,178.096641,-0.898134,24.760480880737305,23.948949813842773,23.96462059020996,23.689908981323242,23.183271408081055,22.692411422729492,22.920799255371094,10.0,1.0,1.0,1.0,0.0
cosmo,178.373407,-0.895708,25.384265899658203,24.292236328125,24.251070022583008,24.09378433227539,24.23601531982422,22.846397399902344,22.778322219848633,10.0,1.0,1.0,1.0,0.0
cosmo,178.051122,-0.89501,25.327686309814453,23.73543930053711,23.540258407592773,23.444250106811523,23.194366455078125,22.981964111328125,23.09043312072754,10.0,1.0,1.0,1.0,0.0
cosmo,178.065659,-0.894932,24.34282684326172,24.180086135864258,24.24728775024414,24.01435661315918,23.477231979370117,24.250032424926758,nan,10.0,1.0,1.0,1.0,0.0
cosmo,178.16221,-0.894322,23.98629379272461,23.605968475341797,23.84168243408203,23.643003463745117,23.443857192993164,22.7327823638916,23.830183029174805,10.0,1.0,1.0,1.0,0.0
cosmo,178.062055,-0.894109,25.075361251831055,24.24795913696289,24.17764663696289,23.59880828857422,24.63473129272461,22.526933670043945,25.254749298095703,10.0,1.0,1.0,1.0,0.0
cosmo,178.054759,-0.893826,25.361635208129883,23.541851043701172,23.0169677734375,22.783666610717773,22.36710548400879,22.830684661865234,21.998247146606445,10.0,1.0,1.0,1.0,0.0
cosmo,178.152921,-0.893795,24.8925838470459,24.32588005065918,24.364179611206055,24.09724235534668,24.639524459838867,22.535287857055664,22.884613037109375,10.0,1.0,1.0,1.0,0.0
cosmo,178.117218,-0.892711,25.606273651123047,24.496719360351562,24.47578239440918,24.018661499023438,23.600770950317383,23.074443817138672,23.530994415283203,10.0,1.0,1.0,1.0,0.0
cosmo,178.327463,-0.892639,24.31049919128418,24.220748901367188,24.26097297668457,24.0811767578125,23.40644645690918,23.758882522583008,23.459741592407227,10.0,1.0,1.0,1.0,0.0
cosmo,178.45522,-0.892592,23.6353759765625,23.444324493408203,23.553503036499023,23.514375686645508,23.28980827331543,23.71200180053711,21.773170471191406,10.0,1.0,1.0,1.0,0.0
cosmo,178.156478,-0.892011,25.397043228149414,24.448335647583008,24.334510803222656,24.20044708251953,23.69134521484375,23.186187744140625,22.50735092163086,10.0,1.0,1.0,1.0,0.0
cosmo,178.393085,-0.890965,23.94648551940918,23.7573184967041,23.937650680541992,23.718135833740234,23.863922119140625,23.27608871459961,22.035655975341797,10.0,1.0,1.0,1.0,0.0
cosmo,178.161928,-0.890591,24.843048095703125,23.95690155029297,23.985065460205078,23.66452407836914,23.92230224609375,23.920650482177734,nan,10.0,1.0,1.0,1.0,0.0
cosmo,178.000215,-0.890342,23.597373962402344,23.371410369873047,23.43246841430664,23.673782348632812,22.977205276489258,21.942514419555664,22.505022048950195,10.0,1.0,1.0,1.0,0.0
cosmo,178.0399,-0.890278,25.16754913330078,24.102489471435547,24.156639099121094,24.075761795043945,23.550411224365234,22.241609573364258,23.427671432495117,10.0,1.0,1.0,1.0,0.0
cosmo,178.191219,-0.889447,24.750001907348633,23.961326599121094,24.15449333190918,24.310630798339844,23.75807762145996,22.45386505126953,22.285127639770508,10.0,1.0,1.0,1.0,0.0
cosmo,178.139365,-0.888896,24.149009704589844,24.04191017150879,24.046218872070312,23.521318435668945,23.5198917388916,22.874650955200195,23.245281219482422,10.0,1.0,1.0,1.0,0.0
cosmo,178.375144,-0.888144,25.18121910095215,24.08439064025879,24.12722396850586,23.720170974731445,24.166330337524414,22.63465118408203,23.243194580078125,10.0,1.0,1.0,1.0,0.0
cosmo,178.197737,-0.88805,24.2215633392334,24.007095336914062,24.19771385192871,23.774442672729492,23.047264099121094,22.366046905517578,22.994951248168945,10.0,1.0,1.0,1.0,0.0
cosmo,178.217669,-0.887935,25.007944107055664,24.067211151123047,24.26178550720215,23.750274658203125,22.953102111816406,22.35234260559082,23.653024673461914,10.0,1.0,1.0,1.0,0.0
cosmo,178.166097,-0.887051,23.885316848754883,23.77552032470703,23.797260284423828,22.948070526123047,22.566471099853516,22.33942222595215,22.987682342529297,10.0,1.0,1.0,1.0,0.0
cosmo,178.038131,-0.886427,24.524572372436523,24.109975814819336,24.13100814819336,24.189617156982422,22.955554962158203,22.902877807617188,22.673452377319336,10.0,1.0,1.0,1.0,0.0
cosmo,178.26492,-0.886039,24.88979148864746,24.222749710083008,24.193132400512695,23.675079345703125,23.445096969604492,23.059492111206055,22.600637435913086,10.0,1.0,1.0,1.0,0.0
cosmo,178.177013,-0.886021,24.578094482421875,24.247745513916016,24.392417907714844,24.848848342895508,25.281625747680664,22.99207305908203,24.663423538208008,10.0,1.0,1.0,1.0,0.0
cosmo,178.341145,-0.885069,24.75023651123047,24.332406997680664,24.3873348236084,23.76137351989746,26.639026641845703,23.546859741210938,23.222562789916992,10.0,1.0,1.0,1.0,0.0
cosmo,178.257392,-0.883256,23.881134033203125,23.75467872619629,23.928659439086914,23.863378524780273,23.121936798095703,23.86251449584961,23.232051849365234,10.0,1.0,1.0,1.0,0.0
cosmo,178.131449,-0.88255,25.007423400878906,24.199392318725586,24.19338607788086,23.97500228881836,23.42159080505371,23.15114974975586,23.0208797454834,10.0,1.0,1.0,1.0,0.0
cosmo,178.294302,-0.881866,25.2995662689209,24.15619468688965,24.06918716430664,23.964479446411133,26.557523727416992,22.432083129882812,27.951904296875,10.0,1.0,1.0,1.0,0.0
cosmo,178.129694,-0.881184,24.400049209594727,23.580530166625977,23.69406509399414,23.56749153137207,23.92291831970215,23.19956398010254,21.947389602661133,10.0,1.0,1.0,1.0,0.0
cosmo,178.117069,-0.880976,24.80307388305664,23.983623504638672,24.413530349731445,24.24444580078125,nan,22.645769119262695,nan,10.0,1.0,1.0,1.0,0.0
cosmo,178.032125,-0.880096,25.048181533813477,23.973257064819336,23.751014709472656,23.297258377075195,24.38309097290039,22.446086883544922,22.153993606567383,10.0,1.0,1.0,1.0,0.0
cosmo,178.214504,-0.876951,24.611202239990234,23.78038787841797,23.994707107543945,23.39944076538086,24.002689361572266,22.881778717041016,nan,10.0,1.0,1.0,1.0,0.0
cosmo,178.161317,-0.876761,25.10293197631836,24.046052932739258,23.99155616760254,23.71872901916504,23.831567764282227,22.56671905517578,22.137479782104492,10.0,1.0,1.0,1.0,0.0
cosmo,178.216982,-0.875876,23.255470275878906,23.142396926879883,23.15118408203125,23.290157318115234,22.782119750976562,22.592241287231445,22.837059020996094,10.0,1.0,1.0,1.0,0.0
cosmo,178.13369,-0.875728,25.132198333740234,24.237342834472656,24.289907455444336,24.19271469116211,23.802980422973633,22.999832153320312,23.55610466003418,10.0,1.0,1.0,1.0,0.0
cosmo,178.123019,-0.874922,24.48246955871582,23.898500442504883,24.005290985107422,24.055315017700195,23.432308197021484,23.243816375732422,22.049020767211914,10.0,1.0,1.0,1.0,0.0
cosmo,178.167271,-0.873582,25.493303298950195,24.539770126342773,24.457735061645508,24.5534610748291,23.626371383666992,24.090253829956055,22.135875701904297,10.0,1.0,1.0,1.0,0.0
cosmo,178.209302,-0.871867,25.380279541015625,24.4246768951416,24.33413314819336,nan,23.197811126708984,22.531593322753906,22.39449119567871,10.0,1.0,1.0,1.0,0.0
cosmo,178.090958,-0.870169,23.983192443847656,23.466211318969727,23.49045181274414,23.411346435546875,23.442468643188477,22.657140731811523,22.29349136352539,10.0,1.0,1.0,1.0,0.0
cosmo,178.09482,-0.86748,23.900136947631836,23.85365867614746,24.034011840820312,23.439672470092773,23.68385124206543,23.004430770874023,22.24168586730957,10.0,1.0,1.0,1.0,0.0
cosmo,178.158799,-0.867439,24.91983985900879,24.034061431884766,24.060958862304688,23.543811798095703,23.141080856323242,23.268871307373047,21.880250930786133,10.0,1.0,1.0,1.0,0.0
cosmo,178.211939,-0.867394,24.73264503479004,23.983217239379883,23.945648193359375,23.64692497253418,23.11857795715332,22.454118728637695,22.239944458007812,10.0,1.0,1.0,1.0,0.0
cosmo,178.214456,-0.866742,24.60784912109375,24.309988021850586,24.338903427124023,23.744909286499023,23.292415618896484,22.965782165527344,24.49862289428711,10.0,1.0,1.0,1.0,0.0
cosmo,178.06408,-0.865272,25.22014808654785,24.21815299987793,24.2548770904541,23.664127349853516,23.166048049926758,22.509328842163086,22.441884994506836,10.0,1.0,1.0,1.0,0.0
cosmo,178.110575,-0.864166,24.934295654296875,24.051584243774414,24.089344024658203,23.966182708740234,23.052505493164062,24.178926467895508,22.908891677856445,10.0,1.0,1.0,1.0,0.0
cosmo,178.336644,-0.863454,25.047130584716797,24.249399185180664,24.20171546936035,24.58780860900879,23.90385627746582,23.231008529663086,22.954267501831055,10.0,1.0,1.0,1.0,0.0
cosmo,178.335743,-0.862866,24.583003997802734,24.051254272460938,24.29075813293457,24.184391021728516,23.930953979492188,23.320405960083008,22.057266235351562,10.0,1.0,1.0,1.0,0.0
cosmo,178.452599,-0.862823,24.536775588989258,23.71055030822754,23.717426300048828,23.533681869506836,23.334699630737305,22.92119598388672,24.142169952392578,10.0,1.0,1.0,1.0,0.0
cosmo,178.095579,-0.862314,25.46474838256836,24.323850631713867,24.14754295349121,nan,24.240201950073242,23.384824752807617,23.324289321899414,10.0,1.0,1.0,1.0,0.0
cosmo,178.146208,-0.861341,25.376157760620117,24.147302627563477,24.299659729003906,23.93548011779785,23.30817985534668,23.193439483642578,23.417556762695312,10.0,1.0,1.0,1.0,0.0
cosmo,178.165713,-0.859875,24.50812339782715,24.032108306884766,24.083402633666992,24.87814712524414,23.44525909423828,22.121835708618164,23.880298614501953,10.0,1.0,1.0,1.0,0.0
cosmo,178.099867,-0.858631,24.422399520874023,23.978084564208984,24.032609939575195,23.6430721282959,24.10305404663086,22.34554100036621,23.352739334106445,10.0,1.0,1.0,1.0,0.0
cosmo,178.481712,-0.858254,25.413881301879883,24.399059295654297,24.24668312072754,24.35575294494629,24.154497146606445,23.351228713989258,22.529762268066406,10.0,1.0,1.0,1.0,0.0
cosmo,178.078705,-0.858156,24.901287078857422,23.885604858398438,23.702301025390625,23.215444564819336,23.46419334411621,24.519498825073242,22.039464950561523,10.0,1.0,1.0,1.0,0.0
cosmo,178.10648,-0.857876,24.591291427612305,24.106813430786133,24.145374298095703,24.07741355895996,23.32892608642578,22.217769622802734,21.660892486572266,10.0,1.0,1.0,1.0,0.0
cosmo,178.196761,-0.857016,23.919204711914062,23.758142471313477,24.14559555053711,23.78643035888672,23.315601348876953,23.866487503051758,nan,10.0,1.0,1.0,1.0,0.0
cosmo,178.415462,-0.856617,25.478050231933594,24.34287452697754,24.30530548095703,24.199037551879883,23.20590591430664,23.17026710510254,21.880477905273438,10.0,1.0,1.0,1.0,0.0
