PID,RAJ2000,DECJ2000,spectro,umag,gmag,rmag,imag,zmag,Jmag,Hmag,Nobsreq,Nrepeat,priority,surveypriority,Nobsdone,xpos,ypos,fov
cosmo_lbg,178.187294,0.48426,LR,24.352924346923828,24.21395492553711,24.3005313873291,24.04231071472168,23.720951080322266,22.622970581054688,22.440641403198242,1.0,1.0,1.0,1.0,0.0,2815.0959751812584,1713.994787403744,0
cosmo_lbg,178.180336,0.485776,LR,25.475574493408203,24.20637321472168,24.05527114868164,nan,23.22930145263672,22.322265625,22.372764587402344,1.0,1.0,3.0,1.0,0.0,2840.149441760709,1719.456185387291,0
cosmo_lbg,178.473452,0.486177,LR,24.239242553710938,24.106491088867188,24.150667190551758,24.059524536132812,23.610761642456055,23.439678192138672,24.429386138916016,1.0,1.0,1.0,1.0,0.0,1784.7981787159013,1720.7996299069491,1
cosmo_lbg,178.224772,0.487411,LR,24.633779525756836,24.0282039642334,24.112442016601562,23.656105041503906,24.66274642944336,22.441959381103516,22.693099975585938,1.0,1.0,6.0,1.0,0.0,2680.151370174501,1725.3249413594801,0
cosmo_lbg,178.15008,0.487714,LR,24.648910522460938,23.62236976623535,23.63706398010254,23.619176864624023,22.687110900878906,22.159664154052734,24.803117752075195,1.0,1.0,1.0,1.0,0.0,2949.0923498132265,1726.4471464518056,0
cosmo_lbg,178.452668,0.489891,LR,24.271312713623047,24.0931339263916,24.163389205932617,nan,23.277862548828125,23.33949089050293,22.021759033203125,1.0,1.0,8.0,1.0,0.0,1859.6263116443204,1734.177120330512,0
cosmo_lbg,178.471804,0.490127,LR,24.44841766357422,24.06704330444336,24.27065086364746,24.042123794555664,23.56929588317871,23.05369758605957,22.460899353027344,1.0,1.0,1.0,1.0,0.0,1790.731399569553,1735.0216000286496,1
cosmo_lbg,178.106788,0.490752,LR,24.972766876220703,23.916526794433594,24.17726707458496,23.84104347229004,23.8594913482666,23.46839714050293,22.658674240112305,1.0,1.0,7.0,1.0,0.0,3104.9769108203063,1737.405428142981,0
cosmo_lbg,178.213428,0.490944,LR,25.46091651916504,23.718353271484375,23.54508399963379,23.343284606933594,23.29649543762207,22.79690933227539,23.898658752441406,1.0,1.0,2.0,1.0,0.0,2720.9966974525178,1738.0502934227816,0
cosmo_lbg,178.216493,0.491532,LR,24.334285736083984,24.296123504638672,24.314220428466797,24.319576263427734,23.33551788330078,22.68556785583496,24.551631927490234,1.0,1.0,9.0,1.0,0.0,2709.960794509921,1740.1661817436657,0
cosmo_lbg,178.385316,0.491917,LR,24.41982078552246,23.938833236694336,24.387418746948242,23.522220611572266,24.255027770996094,24.15152931213379,nan,1.0,1.0,5.0,1.0,0.0,2102.1155966742213,1741.49152770697,0
cosmo_lbg,178.414704,0.492207,LR,24.911582946777344,24.200244903564453,24.158288955688477,24.564777374267578,24.223987579345703,22.263561248779297,22.854202270507812,1.0,1.0,6.0,1.0,0.0,1996.308479632845,1742.5266263152523,0
cosmo_lbg,178.110579,0.494069,LR,23.83917236328125,23.552186965942383,23.696556091308594,23.709959030151367,22.948780059814453,22.65625762939453,21.864377975463867,1.0,1.0,5.0,1.0,0.0,3091.326222770929,1749.3470660885123,0
cosmo_lbg,178.327101,0.49441,LR,24.253080368041992,24.21976661682129,24.36715316772461,nan,24.6943359375,22.59153938293457,22.961135864257812,1.0,1.0,2.0,1.0,0.0,2311.7133362473983,1750.4867875358839,0
cosmo_lbg,178.051397,0.494496,LR,25.341773986816406,23.96908950805664,23.72188377380371,23.652841567993164,23.00356101989746,23.028038024902344,23.228801727294922,1.0,1.0,1.0,1.0,0.0,3304.4323885083845,1750.9130616312927,0
cosmo_lbg,178.212581,0.497584,LR,23.867286682128906,23.77793312072754,24.101943969726562,23.502534866333008,23.150814056396484,23.15843391418457,22.90233612060547,1.0,1.0,1.0,1.0,0.0,2724.0463797430084,1761.9584433583605,0
cosmo_lbg,178.332975,0.498436,LR,24.432315826416016,23.637027740478516,23.89385414123535,23.661230087280273,24.381858825683594,23.603696823120117,23.735206604003906,1.0,1.0,3.0,1.0,0.0,2290.5643071789723,1764.9802977499462,0
cosmo_lbg,178.272848,0.499427,LR,24.55287742614746,23.922306060791016,23.970930099487305,23.61298370361328,23.016138076782227,22.342132568359375,22.958084106445312,1.0,1.0,4.0,1.0,0.0,2507.0505293711735,1768.570324245848,0
cosmo_lbg,178.283738,0.500083,LR,25.489498138427734,24.2340087890625,24.223180770874023,23.613496780395508,23.706462860107422,22.34563636779785,22.992021560668945,1.0,1.0,5.0,1.0,0.0,2467.8408722770305,1770.9281456548395,0
cosmo_lbg,178.362101,0.50134,LR,24.014244079589844,23.694303512573242,23.707073211669922,23.56082534790039,23.62248420715332,22.812179565429688,23.391921997070312,1.0,1.0,6.0,1.0,0.0,2185.6984732614533,1775.4261562070064,0
cosmo_lbg,178.413272,0.502397,LR,24.957061767578125,23.7249813079834,23.989805221557617,24.25819206237793,23.64417266845703,22.284709930419922,22.529232025146484,1.0,1.0,4.0,1.0,0.0,2001.4641064934233,1779.215455953329,0
cosmo_lbg,178.23565,0.503203,LR,23.661651611328125,23.31976318359375,23.326908111572266,22.909116744995117,23.713150024414062,22.387561798095703,22.249099731445312,1.0,1.0,4.0,1.0,0.0,2640.9839975682203,1782.180613539271,0
cosmo_lbg,178.375466,0.504763,LR,24.754024505615234,23.624195098876953,23.46295166015625,23.191043853759766,23.245197296142578,22.699342727661133,21.958463668823242,1.0,1.0,6.0,1.0,0.0,2137.579230260307,1787.7461248045415,0
cosmo_lbg,178.327068,0.505032,LR,25.14798927307129,23.855243682861328,24.090112686157227,24.06058120727539,23.20183753967285,22.890230178833008,26.50296401977539,1.0,1.0,4.0,1.0,0.0,2311.83208963025,1788.7312152786176,0
cosmo_lbg,178.423283,0.506674,LR,23.735139846801758,23.557559967041016,23.83464813232422,23.135099411010742,22.750125885009766,22.18098258972168,24.56841468811035,1.0,1.0,2.0,1.0,0.0,1965.4211977900213,1794.611471465382,0
cosmo_lbg,178.237997,0.507349,LR,24.189241409301758,24.010286331176758,24.123348236083984,nan,25.56846809387207,23.04867172241211,22.415307998657227,1.0,1.0,4.0,1.0,0.0,2632.533400099835,1797.107603936428,0
cosmo_lbg,178.255314,0.507351,LR,24.21708106994629,23.858135223388672,23.900222778320312,23.833375930786133,23.46315574645996,25.46349334716797,24.578876495361328,1.0,1.0,1.0,1.0,0.0,2570.182362308063,1797.1078423104339,0
cosmo_lbg,178.365569,0.509235,LR,25.073209762573242,24.048416137695312,24.042583465576172,23.16891098022461,23.2437744140625,22.825572967529297,21.902019500732422,1.0,1.0,8.0,1.0,0.0,2173.2122519951868,1803.8507188491872,0
cosmo_lbg,178.373139,0.512063,LR,24.36400604248047,24.049100875854492,24.055177688598633,24.453828811645508,23.47273826599121,22.530210494995117,25.547040939331055,1.0,1.0,5.0,1.0,0.0,2145.957283830163,1814.030316671402,0
cosmo_lbg,178.087701,0.513067,LR,23.92200469970703,23.756763458251953,23.7838134765625,23.447046279907227,22.94501304626465,22.176834106445312,22.014225006103516,1.0,1.0,6.0,1.0,0.0,3173.705767990183,1817.763862519233,0
cosmo_lbg,178.249012,0.514262,LR,24.118745803833008,23.370162963867188,23.301658630371094,22.776233673095703,22.532827377319336,22.422443389892578,22.035572052001953,1.0,1.0,8.0,1.0,0.0,2592.873042713161,1821.9938372644422,0
cosmo_lbg,178.427983,0.514935,LR,24.940887451171875,23.425291061401367,23.386474609375,23.75522232055664,23.29556655883789,21.998905181884766,22.82723045349121,1.0,1.0,4.0,1.0,0.0,1948.49965574577,1824.3532673675948,0
cosmo_lbg,178.303771,0.514954,LR,24.690380096435547,24.087228775024414,24.336759567260742,23.62328338623047,24.514087677001953,22.764768600463867,22.78855323791504,1.0,1.0,6.0,1.0,0.0,2395.712047791724,1824.464001343147,0
cosmo_lbg,178.369547,0.517391,LR,23.93614959716797,23.462949752807617,23.659690856933594,23.69275665283203,23.68116569519043,22.076766967773438,22.99501609802246,1.0,1.0,1.0,1.0,0.0,2158.889846789125,1833.2148725715406,0
cosmo_lbg,178.423103,0.519473,LR,24.444210052490234,23.667724609375,23.625898361206055,23.32163429260254,22.814401626586914,21.64382553100586,21.373943328857422,1.0,1.0,9.0,1.0,0.0,1966.0691929179713,1840.6935972650429,0
cosmo_lbg,178.106998,0.519742,LR,25.38255500793457,23.557992935180664,23.0360107421875,22.761117935180664,22.40631675720215,22.28870391845703,22.1041316986084,1.0,1.0,3.0,1.0,0.0,3104.220515465579,1841.7890063377,0
cosmo_lbg,178.366765,0.521226,LR,25.17275619506836,24.321739196777344,24.31252670288086,23.57505989074707,24.26010513305664,23.128835678100586,23.42119598388672,1.0,1.0,2.0,1.0,0.0,2168.9061154009287,1847.0236833856347,0
cosmo_lbg,178.217364,0.522289,LR,25.588966369628906,24.111404418945312,24.07643699645996,23.867332458496094,23.9151554107666,23.56600570678711,22.01703643798828,1.0,1.0,7.0,1.0,0.0,2706.824449556476,1850.9089546891717,0
cosmo_lbg,178.43607,0.522402,LR,24.315658569335938,23.404287338256836,23.60263442993164,23.48505973815918,nan,23.093420028686523,23.032039642333984,1.0,1.0,6.0,1.0,0.0,1919.3838977142389,1851.2353117088774,0
cosmo_lbg,178.436869,0.522462,LR,25.027673721313477,23.541765213012695,23.479673385620117,24.115703582763672,24.384790420532227,23.392719268798828,22.35053825378418,1.0,1.0,9.0,1.0,0.0,1916.507252456177,1851.4510945547156,0
cosmo_lbg,178.432168,0.523249,LR,24.76900863647461,23.658933639526367,23.609594345092773,24.017892837524414,nan,22.385128021240234,22.341243743896484,1.0,1.0,1.0,1.0,0.0,1933.4323007060177,1854.2860879335024,0
cosmo_lbg,178.436184,0.523733,LR,24.48273468017578,23.984352111816406,24.058015823364258,23.634166717529297,nan,23.882823944091797,22.823442459106445,1.0,1.0,3.0,1.0,0.0,1918.9734563309214,1856.0274712049063,0
cosmo_lbg,178.434584,0.523837,LR,24.48535919189453,23.363643646240234,23.345251083374023,24.0902042388916,25.160903930664062,23.128625869750977,nan,1.0,1.0,4.0,1.0,0.0,1924.733948397591,1856.4024084333328,0
cosmo_lbg,178.436167,0.524002,LR,24.632015228271484,23.749216079711914,24.05184555053711,24.21770477294922,24.76350212097168,22.904024124145508,23.150741577148438,1.0,1.0,3.0,1.0,0.0,1919.034660257987,1856.9959967688742,0
cosmo_lbg,178.43397,0.525282,LR,24.883508682250977,24.017824172973633,24.33794593811035,23.3687744140625,nan,nan,22.480148315429688,1.0,1.0,1.0,1.0,0.0,1926.944531254793,1861.605246662555,0
cosmo_lbg,178.435248,0.525368,LR,24.573095321655273,23.58771324157715,23.797256469726562,22.977296829223633,nan,25.598730087280273,22.54564666748047,1.0,1.0,4.0,1.0,0.0,1922.343336260763,1861.9144917263206,0
cosmo_lbg,178.435124,0.525677,LR,24.720808029174805,23.788707733154297,24.091615676879883,23.5259952545166,nan,24.061832427978516,22.645748138427734,1.0,1.0,2.0,1.0,0.0,1922.7897729762383,1863.02706890568,0
cosmo_lbg,178.427159,0.525851,LR,25.154699325561523,24.02776527404785,23.85503387451172,24.241840362548828,24.158035278320312,22.955244064331055,23.258455276489258,1.0,1.0,5.0,1.0,0.0,1951.4662638185698,1863.6560189192894,0
cosmo_lbg,178.435475,0.525915,LR,24.519960403442383,23.469064712524414,24.072290420532227,23.856470108032227,nan,23.08443260192871,22.55744743347168,1.0,1.0,4.0,1.0,0.0,1921.526063747415,1863.8838679668404,0
cosmo_lbg,178.434758,0.525967,LR,24.61046028137207,23.809738159179688,24.022409439086914,23.649682998657227,25.119417190551758,23.365434646606445,nan,1.0,1.0,9.0,1.0,0.0,1924.1074844393715,1864.0713122791262,0
cosmo_lbg,178.434777,0.526245,LR,24.870956420898438,23.622135162353516,24.169689178466797,23.59585952758789,25.7877197265625,22.795833587646484,nan,1.0,1.0,8.0,1.0,0.0,1924.0390772394574,1865.0722317390569,0
cosmo_lbg,178.432653,0.526505,LR,25.168134689331055,23.504318237304688,23.65932273864746,23.300294876098633,23.926227569580078,23.014240264892578,26.450450897216797,1.0,1.0,4.0,1.0,0.0,1931.6861339765073,1866.0090057998082,0
cosmo_lbg,178.435015,0.526474,LR,25.09381103515625,23.77233123779297,24.267688751220703,23.222869873046875,24.55031967163086,22.884136199951172,nan,1.0,1.0,7.0,1.0,0.0,1923.182202738451,1865.8966616071757,0
cosmo_lbg,178.4332,0.52657,LR,24.048397064208984,23.766353607177734,24.260272979736328,23.69059181213379,24.634624481201172,23.624338150024414,22.43975067138672,1.0,1.0,9.0,1.0,0.0,1929.7167637025836,1866.242865801725,0
cosmo_lbg,178.434127,0.526842,LR,24.747404098510742,23.76942253112793,24.260616302490234,23.317651748657227,23.133424758911133,22.964937210083008,23.662752151489258,1.0,1.0,2.0,1.0,0.0,1926.3792751647466,1867.2219019962408,0
cosmo_lbg,178.432953,0.527288,LR,24.304277420043945,23.982683181762695,24.343639373779297,23.63811492919922,nan,23.309640884399414,24.222152709960938,1.0,1.0,6.0,1.0,0.0,1930.606036939496,1868.828067381689,0
cosmo_lbg,178.433964,0.527405,LR,25.29865264892578,23.7586612701416,24.290882110595703,23.5216121673584,nan,24.13134002685547,nan,1.0,1.0,3.0,1.0,0.0,1926.966122883873,1869.2490071103957,0
cosmo_lbg,178.43226,0.527558,LR,25.291515350341797,23.711153030395508,24.051427841186523,23.370471954345703,24.320234298706055,22.933544158935547,22.699853897094727,1.0,1.0,4.0,1.0,0.0,1933.1010512150717,1869.8004049474196,0
cosmo_lbg,178.432079,0.527964,LR,25.06792640686035,24.08666229248047,24.123497009277344,23.56464195251465,24.204936981201172,23.26874542236328,nan,1.0,1.0,2.0,1.0,0.0,1933.7527056510266,1871.2622456155882,0
cosmo_lbg,178.416282,0.528178,LR,23.93804359436035,23.587127685546875,23.651920318603516,23.047489166259766,22.72347068786621,22.425464630126953,22.653766632080078,1.0,1.0,1.0,1.0,0.0,1990.6269769310084,1872.0377303913249,0
cosmo_lbg,178.13966,0.528676,LR,24.041126251220703,23.92563247680664,24.319005966186523,nan,25.026599884033203,23.205774307250977,22.869705200195312,1.0,1.0,1.0,1.0,0.0,2986.6117648117975,1873.9416363915338,0
cosmo_lbg,178.381059,0.528749,LR,23.942934036254883,23.703306198120117,23.717769622802734,23.658496856689453,23.04210090637207,22.50080108642578,23.57550048828125,1.0,1.0,2.0,1.0,0.0,2117.4421863622997,1874.1052495287215,0
cosmo_lbg,178.28492,0.531007,LR,25.329933166503906,24.31866455078125,24.244102478027344,nan,23.18480110168457,22.191688537597656,22.180627822875977,1.0,1.0,9.0,1.0,0.0,2463.5848790075515,1882.2707744154027,0
cosmo_lbg,178.280592,0.534255,LR,24.94975471496582,24.123422622680664,24.094223022460938,23.797109603881836,23.243854522705078,24.59071922302246,24.022748947143555,1.0,1.0,1.0,1.0,0.0,2479.167875107074,1893.967129001432,0
cosmo_lbg,178.367629,0.535292,LR,24.75217628479004,23.822011947631836,23.946353912353516,23.181867599487305,23.197587966918945,22.235868453979492,22.571054458618164,1.0,1.0,2.0,1.0,0.0,2165.7952998380174,1897.667949903953,0
cosmo_lbg,178.154947,0.535712,LR,25.00736427307129,24.14790916442871,24.159137725830078,24.37532615661621,23.982656478881836,22.66488265991211,24.22658348083496,1.0,1.0,2.0,1.0,0.0,2931.5672587207446,1899.2686275228104,0
cosmo_lbg,178.210435,0.53651,LR,25.092632293701172,24.076154708862305,24.338403701782227,nan,23.777679443359375,22.570606231689453,23.432573318481445,1.0,1.0,4.0,1.0,0.0,2731.7730556150645,1902.116279665765,0
cosmo_lbg,178.084698,0.537697,LR,24.391559600830078,23.907310485839844,24.0819034576416,23.920154571533203,24.120277404785156,22.91420555114746,23.33186149597168,1.0,1.0,3.0,1.0,0.0,3184.518926268361,1906.4511486801023,0
cosmo_lbg,178.326001,0.539757,LR,24.28953742980957,23.920419692993164,23.995817184448242,23.642337799072266,23.577219009399414,23.22069549560547,22.106115341186523,1.0,1.0,8.0,1.0,0.0,2315.6735671143074,1913.759545933147,0
cosmo_lbg,178.337729,0.540529,LR,24.683317184448242,24.264480590820312,24.30710792541504,24.448715209960938,23.357221603393555,23.289751052856445,22.448251724243164,1.0,1.0,2.0,1.0,0.0,2273.4475942519157,1916.5347292955944,0
cosmo_lbg,178.332404,0.542013,LR,23.936813354492188,23.81829071044922,24.05767059326172,24.27174186706543,23.58853530883789,22.903404235839844,22.72262191772461,1.0,1.0,6.0,1.0,0.0,2292.619908583033,1921.8799236910552,0
cosmo_lbg,178.339784,0.542218,LR,24.770721435546875,24.041419982910156,24.054546356201172,23.135028839111328,23.111112594604492,22.135847091674805,23.402549743652344,1.0,1.0,5.0,1.0,0.0,2266.0486987861477,1922.6152547298148,0
cosmo_lbg,178.252941,0.542596,LR,24.48960304260254,23.94352149963379,24.104238510131836,23.36283302307129,24.591684341430664,22.25775146484375,23.995250701904297,1.0,1.0,3.0,1.0,0.0,2578.7262551471167,1924.011028947128,0
cosmo_lbg,178.369913,0.543338,LR,23.986120223999023,23.722158432006836,23.90659523010254,23.38584327697754,24.226909637451172,22.568050384521484,23.484268188476562,1.0,1.0,5.0,1.0,0.0,2157.5719642604186,1926.6368185783294,0
cosmo_lbg,178.365166,0.543372,LR,25.437864303588867,24.44243621826172,24.36145782470703,24.14664649963379,23.323509216308594,23.038848876953125,25.200668334960938,1.0,1.0,1.0,1.0,0.0,2174.663025718132,1926.7609380712581,0
cosmo_lbg,178.178046,0.543598,LR,24.25370216369629,24.189218521118164,24.229984283447266,23.363019943237305,23.233497619628906,23.281225204467773,24.432720184326172,1.0,1.0,3.0,1.0,0.0,2848.394587624934,1927.652482223521,0
cosmo_lbg,178.335422,0.545004,LR,24.245359420776367,23.92742919921875,23.984416961669922,23.753774642944336,27.21131134033203,22.578189849853516,nan,1.0,1.0,5.0,1.0,0.0,2281.7537702259137,1932.6479827092119,0
cosmo_lbg,178.251692,0.547508,LR,24.956640243530273,23.768924713134766,23.779726028442383,24.151805877685547,23.652681350708008,21.88064956665039,22.01074981689453,1.0,1.0,3.0,1.0,0.0,2583.2233213844697,1941.6977011981355,0
cosmo_lbg,178.348393,0.551045,LR,24.33914566040039,24.157121658325195,24.357574462890625,nan,24.216659545898438,23.40446662902832,22.035314559936523,1.0,1.0,5.0,1.0,0.0,2235.0526014689713,1954.3939264196463,0
cosmo_lbg,178.352933,0.55135,LR,23.3984317779541,23.020570755004883,23.077959060668945,23.050233840942383,22.894142150878906,22.52701187133789,22.2458438873291,1.0,1.0,7.0,1.0,0.0,2218.7067170878704,1955.4903913680248,0
cosmo_lbg,178.368253,0.552233,LR,24.503437042236328,23.891347885131836,24.117372512817383,24.268648147583008,24.084959030151367,22.43393325805664,22.083019256591797,1.0,1.0,8.0,1.0,0.0,2163.5485637711104,1958.6640141197265,0
cosmo_lbg,178.3373,0.554561,LR,25.040620803833008,24.31486701965332,24.322063446044922,nan,23.911014556884766,22.976783752441406,nan,1.0,1.0,6.0,1.0,0.0,2274.992100115695,1967.0576393186616,0
cosmo_lbg,178.098505,0.555677,LR,24.826107025146484,23.871231079101562,23.879837036132812,nan,23.978662490844727,26.4686222076416,22.363800048828125,1.0,1.0,2.0,1.0,0.0,3134.801987816776,1971.1851958561986,0
cosmo_lbg,178.091209,0.561921,LR,25.583293914794922,24.02265167236328,23.630647659301758,23.123699188232422,23.40637969970703,22.831188201904297,23.56184196472168,1.0,1.0,3.0,1.0,0.0,3161.0736199966295,1993.672199799573,0
cosmo_lbg,178.375533,0.563395,LR,25.404253005981445,24.245811462402344,24.25765037536621,23.476055145263672,23.99578285217285,22.433460235595703,23.81490135192871,1.0,1.0,2.0,1.0,0.0,2137.3376913500515,1998.8504356449118,0
cosmo_lbg,178.295548,0.564428,LR,23.789079666137695,23.727001190185547,24.00505256652832,23.69279670715332,23.223567962646484,22.29592514038086,22.814453125,1.0,1.0,4.0,1.0,0.0,2425.318553022776,2002.6011612944576,0
cosmo_lbg,178.080702,0.566605,LR,25.30769920349121,24.385879516601562,24.31032943725586,24.36219024658203,24.5008602142334,24.128332138061523,24.569869995117188,1.0,1.0,2.0,1.0,0.0,3198.9077203606744,2010.543936130302,0
cosmo_lbg,178.25883,0.567625,LR,24.509117126464844,24.056467056274414,24.134441375732422,nan,23.555267333984375,24.51456642150879,23.02078628540039,1.0,1.0,1.0,1.0,0.0,2557.5224371829727,2014.1280672476341,0
cosmo_lbg,178.075548,0.567875,LR,25.287948608398438,24.105876922607422,24.10492706298828,23.458293914794922,24.154178619384766,24.54144287109375,28.08267593383789,1.0,1.0,5.0,1.0,0.0,3217.4665727150714,2015.1197819922404,0
cosmo_lbg,178.126253,0.569871,LR,24.549537658691406,24.04570960998535,24.221027374267578,nan,23.617206573486328,22.304426193237305,nan,1.0,1.0,5.0,1.0,0.0,3034.886872451446,2022.2794236482434,0
cosmo_lbg,178.125909,0.570314,LR,24.908096313476562,23.87964630126953,23.94072914123535,23.48981475830078,23.418325424194336,22.343637466430664,22.32819938659668,1.0,1.0,1.0,1.0,0.0,3036.125535545497,2023.874731103492,0
cosmo_lbg,178.083008,0.573702,LR,23.482097625732422,23.26667022705078,23.411165237426758,23.427785873413086,22.703413009643555,22.681217193603516,22.72822380065918,1.0,1.0,7.0,1.0,0.0,3190.6040838871163,2036.09737898989,0
cosmo_lbg,178.226247,0.574113,LR,24.14992332458496,24.132640838623047,24.396358489990234,nan,24.132722854614258,23.183725357055664,nan,1.0,1.0,7.0,1.0,0.0,2674.8399020012,2037.503824851547,0
cosmo_lbg,178.250809,0.574668,LR,23.9344482421875,23.907865524291992,24.08112335205078,23.287960052490234,23.476911544799805,22.361560821533203,23.27581024169922,1.0,1.0,5.0,1.0,0.0,2586.4024406282288,2039.4908758828876,0
cosmo_lbg,178.156771,0.576173,LR,23.959266662597656,23.85276985168457,24.400571823120117,23.646486282348633,23.590784072875977,22.232397079467773,22.377893447875977,1.0,1.0,7.0,1.0,0.0,2924.99924810481,2044.955320769591,0
cosmo_lbg,178.21184,0.578786,LR,24.32286262512207,23.924482345581055,23.990612030029297,nan,23.487003326416016,22.481908798217773,22.259910583496094,1.0,1.0,3.0,1.0,0.0,2726.7138885806676,2054.336555275513,0
cosmo_lbg,178.102019,0.581028,LR,25.3480167388916,24.218196868896484,24.021289825439453,23.891416549682617,22.81289291381836,22.506818771362305,23.686988830566406,1.0,1.0,3.0,1.0,0.0,3122.148497179949,2062.4661149725985,0
cosmo_lbg,178.100353,0.581421,LR,25.33212661743164,23.61789321899414,23.12740707397461,22.664634704589844,22.80109977722168,22.370622634887695,22.03278923034668,1.0,1.0,1.0,1.0,0.0,3128.147462247676,2063.882140839707,0
cosmo_lbg,178.441277,0.582638,LR,24.45642852783203,23.3858642578125,23.329219818115234,23.85917091369629,22.87352180480957,23.71369743347168,22.27280616760254,1.0,1.0,8.0,1.0,0.0,1900.63682840346,2068.112127814815,0
cosmo_lbg,178.421365,0.584604,LR,24.31232261657715,23.2540225982666,23.18120765686035,23.437503814697266,23.551328659057617,23.8892879486084,23.458337783813477,1.0,1.0,6.0,1.0,0.0,1972.3262339586397,2075.197609380608,0
cosmo_lbg,178.43897,0.585039,LR,24.523887634277344,23.283876419067383,23.09243392944336,23.069467544555664,23.401912689208984,22.464248657226562,21.761438369750977,1.0,1.0,2.0,1.0,0.0,1908.9427131951982,2076.757750496703,0
cosmo_lbg,178.228128,0.588325,LR,24.19249725341797,24.11846160888672,24.190183639526367,23.700557708740234,23.33109474182129,21.85195541381836,22.153223037719727,1.0,1.0,1.0,1.0,0.0,2668.0670809539383,2088.6755443722163,0
cosmo_lbg,178.339591,0.590663,LR,24.461559295654297,23.480323791503906,23.31475830078125,23.228158950805664,23.092084884643555,21.908763885498047,22.019920349121094,1.0,1.0,6.0,1.0,0.0,2266.7433071826736,2097.04442563254,0
cosmo_lbg,178.3087,0.591092,LR,23.084178924560547,23.003704071044922,23.043994903564453,22.863706588745117,22.701766967773438,22.247766494750977,22.356285095214844,1.0,1.0,7.0,1.0,0.0,2377.9648417133326,2098.601997141287,0
cosmo_lbg,178.373749,0.592135,LR,23.776182174682617,23.76927375793457,23.876968383789062,24.234363555908203,23.7537899017334,22.40597915649414,24.666595458984375,1.0,1.0,4.0,1.0,0.0,2143.7606199969346,2102.330906384483,0
cosmo_lbg,178.383645,0.594166,LR,24.327112197875977,23.640716552734375,24.045263290405273,nan,23.088817596435547,22.93844985961914,28.60424041748047,1.0,1.0,7.0,1.0,0.0,2108.131277008231,2109.639855302551,0
cosmo_lbg,178.174434,0.597571,LR,24.84339141845703,23.715686798095703,23.761838912963867,23.65668487548828,23.401540756225586,22.854249954223633,22.93763542175293,1.0,1.0,9.0,1.0,0.0,2861.3998749907073,2121.9944221107776,0
cosmo_lbg,178.350664,0.601345,LR,24.96123695373535,23.935636520385742,23.72848129272461,23.131389617919922,23.018577575683594,22.002140045166016,22.760597229003906,1.0,1.0,4.0,1.0,0.0,2226.8757761612146,2135.5014378391425,0
cosmo_lbg,178.067304,0.6024,LR,24.88761329650879,24.030696868896484,24.019519805908203,23.914684295654297,23.579923629760742,22.747610092163086,23.453657150268555,1.0,1.0,9.0,1.0,0.0,3247.151938750455,2139.442400889369,0
cosmo_lbg,178.126077,0.602542,LR,24.365922927856445,24.004703521728516,24.135417938232422,24.264219284057617,23.220346450805664,23.25448226928711,25.6697998046875,1.0,1.0,6.0,1.0,0.0,3035.5203607835706,2139.919827013214,0
cosmo_lbg,178.2509,0.605131,LR,24.942962646484375,23.956405639648438,23.80280876159668,24.463542938232422,23.577043533325195,23.2905216217041,23.383085250854492,1.0,1.0,1.0,1.0,0.0,2586.074592622631,2149.1775616158766,0
cosmo_lbg,178.144277,0.606857,LR,24.34424591064453,24.216272354125977,24.256824493408203,24.05519676208496,23.30764389038086,23.592023849487305,21.294864654541016,1.0,1.0,6.0,1.0,0.0,2969.9865406742774,2155.4470890301745,0
cosmo_lbg,178.132341,0.607039,LR,24.88680648803711,23.888681411743164,24.014463424682617,23.767330169677734,23.584285736083984,21.985347747802734,24.019176483154297,1.0,1.0,2.0,1.0,0.0,3012.9651129058134,2156.1090320510284,0
cosmo_lbg,178.153899,0.608719,LR,24.139984130859375,23.918121337890625,24.015625,nan,23.91804313659668,23.184354782104492,23.212757110595703,1.0,1.0,2.0,1.0,0.0,2935.3402809726854,2162.1464492773,0
cosmo_lbg,178.194895,0.609775,LR,24.098102569580078,23.692129135131836,23.700883865356445,23.15315055847168,23.037456512451172,21.859882354736328,21.247495651245117,1.0,1.0,8.0,1.0,0.0,2787.726485637563,2165.927059360785,0
cosmo_lbg,178.360632,0.610518,LR,24.18373680114746,24.083494186401367,24.119264602661133,23.531631469726562,23.084442138671875,22.24340057373047,22.029762268066406,1.0,1.0,4.0,1.0,0.0,2190.986863882222,2168.525661519652,0
cosmo_lbg,178.140805,0.611131,LR,24.452909469604492,24.106435775756836,24.110172271728516,23.141822814941406,22.72313117980957,22.122026443481445,21.442630767822266,1.0,1.0,9.0,1.0,0.0,2982.4882923279397,2170.838699978537,0
cosmo_lbg,178.332219,0.611359,LR,24.171117782592773,24.05282974243164,24.196868896484375,23.58726692199707,22.934837341308594,22.617042541503906,nan,1.0,1.0,8.0,1.0,0.0,2293.285592380537,2171.565632512003,0
cosmo_lbg,178.006821,0.611774,LR,23.794675827026367,23.209697723388672,23.305707931518555,22.344179153442383,22.493911743164062,21.80820083618164,21.5416316986084,1.0,1.0,7.0,1.0,0.0,3464.947994478774,2173.2345039098004,0
cosmo_lbg,178.049702,0.613466,LR,25.073659896850586,24.43154525756836,24.425453186035156,24.601884841918945,24.465700149536133,23.54693031311035,21.95833969116211,1.0,1.0,5.0,1.0,0.0,3310.534965228645,2179.300089708159,0
