wave skycount targetcount
5545.892775120251 3.4800034803526995e-06 1.5919041767981204e-07
5546.62802485125 3.4815496692085273e-06 1.5916622275558994e-07
5546.740762771157 3.4815686533034143e-06 1.5916231712703532e-07
5547.471157369042 3.481702422174005e-06 1.5913731761270222e-07
5547.5887924114595 3.4817199208582315e-06 1.5913317697651403e-07
5548.314299045197 3.4818679149122404e-06 1.5910875380486225e-07
5548.436864043237 3.4818983277172764e-06 1.591046473166445e-07
5549.157449879814 3.4821783745767477e-06 1.5908116995970649e-07
5549.284977668569 3.482226086949637e-06 1.5907696279127048e-07
5550.000609872992 3.4824843816514726e-06 1.5905313348955132e-07
5550.133133289534 3.4825623750124026e-06 1.590503223362528e-07
5550.843779024832 4.426724132562664e-06 1.5903561873639053e-07
5550.981330908213 4.419376229525696e-06 1.59032824778299e-07
5551.686957335432 3.4833034386954485e-06 1.5901889897223437e-07
5551.829570526685 3.4833730231305943e-06 1.5901610260936387e-07
5552.530144804893 3.4837070342391687e-06 1.590021429136322e-07
5552.677852147029 3.4837775268289132e-06 1.5899920119225818e-07
5553.373341433314 3.484102050282407e-06 1.589851389547663e-07
5553.526175771325 3.4841760945908655e-06 1.5898212529648008e-07
5554.2165472207935 3.484500464739865e-06 1.589682249586829e-07
5554.374541401654 3.484577877367331e-06 1.589651329749282e-07
5555.0597621674315 3.4849008954345714e-06 1.5895136173930202e-07
5555.222949040095 3.4849798682419845e-06 1.5894813923167212e-07
5555.902986273328 3.485290092411218e-06 1.5893417553947635e-07
5556.071398688729 3.4853679835655962e-06 1.589307468214472e-07
5556.7462195385815 3.483212311079723e-06 1.5891677753098926e-07
5556.919890349634 3.481559962917273e-06 1.5891330175084894e-07
5557.589461963293 3.4751876553259213e-06 1.588998044058016e-07
5557.768424024893 3.4735029453905316e-06 1.5889625409693097e-07
5558.4327135475605 3.467269337653227e-06 1.58882606886648e-07
5558.616999716584 3.4655369871202276e-06 1.588787310059881e-07
5559.275974291484 3.4593212581621114e-06 1.5886425751605564e-07
5559.465617426789 3.457526876395836e-06 1.5885999160859405e-07
5560.119244195163 3.451151078088537e-06 1.58844562611704e-07
5560.3142771575895 3.4492386987352207e-06 1.5883979274400076e-07
5560.962523258698 3.442874139908927e-06 1.5882366516389764e-07
5561.162978911064 3.4409049325735587e-06 1.5881863410858707e-07
5561.805811482187 3.4346839467001828e-06 1.5880331929077052e-07
5562.011722689294 3.4327078412673415e-06 1.5879862020539476e-07
5562.64910886573 3.426612485535383e-06 1.587846681425493e-07
5562.860508494362 3.424592889985885e-06 1.5878009132923039e-07
5563.492415409427 3.418616322341597e-06 1.58766964035755e-07
5563.7093363283475 3.4165810246341624e-06 1.5876242976779293e-07
5564.335731113377 3.4107162365921983e-06 1.5874968357582727e-07
5564.558206193332 4.1136371526184424e-06 1.5874503079033707e-07
5565.179055977679 3.402785714986918e-06 1.5873193921468173e-07
5565.407118091396 7.485180856120867e-06 1.5872708526641476e-07
5566.022390002434 3.3947494223464015e-06 1.5871409243263766e-07
5566.256072024622 3.3925213891533038e-06 1.587091004710535e-07
5566.86573318774 3.3916267232299194e-06 1.5869618690468957e-07
5567.10506799509 3.392557190647913e-06 1.5869097182338223e-07
5567.709085533697 3.394898998295086e-06 1.5867762529707955e-07
5567.954106004883 3.395841610034878e-06 1.5867200012148264e-07
5568.552447040405 3.3981259053487704e-06 1.5865775934377813e-07
5568.803186056082 3.3990678398357146e-06 1.5865153297160424e-07
5569.395817707963 3.401222843227055e-06 1.586366486339694e-07
5569.652308150769 3.402152940182975e-06 1.5863017476324083e-07
5570.239197536471 3.4042883406130784e-06 1.586155799663838e-07
5570.5014722910255 3.4052459658742445e-06 1.5860915870778232e-07
5571.082586526028 7.121435883070703e-06 1.585952013622195e-07
5571.350678478933 3.408465842607168e-06 1.5858895476119064e-07
5571.925984676733 3.4106803730144454e-06 1.5857585795873485e-07
5572.199926716575 3.411737291349915e-06 1.5856969469556831e-07
5572.769391988686 3.413938272878312e-06 1.5855699409020852e-07
5573.049217006032 3.415022680899418e-06 1.5855083606873023e-07
5573.612808461988 3.4171998104560942e-06 1.5853823746911448e-07
5573.898549349388 3.4182998683422245e-06 1.5853174457615793e-07
5574.456234096736 3.420436709356142e-06 1.5851878484987496e-07
5574.747923748724 3.4215509314433603e-06 1.5851191077482993e-07
5575.299668893031 3.423657061514104e-06 1.5849887150950046e-07
5575.597340206124 3.424793910960855e-06 1.584918564562551e-07
5576.143112850972 3.426882792305181e-06 1.5847912972749454e-07
5576.4467987236685 3.428008581551753e-06 1.5847198629945134e-07
5576.986565970659 3.4246785664249306e-06 1.5845932671418713e-07
5577.296299303442 3.42240525246332e-06 1.584519875455801e-07
5577.830028252191 3.418484803148379e-06 1.5843923329455288e-07
5578.145841947526 3.416161475377458e-06 1.5843157315992963e-07
5578.673499695668 3.412272238172714e-06 1.5841854074710967e-07
5578.995426658003 0.00035380014817454716 1.5841032647870463e-07
5579.5169803011895 3.406031184461965e-06 1.583969647013155e-07
5579.845053436958 3.4036011398891126e-06 1.583884810787107e-07
5580.360470068855 3.399794027736238e-06 1.5837544024266215e-07
5580.694722286472 3.397325944947141e-06 1.583669961459778e-07
5581.203968998763 3.393577989547021e-06 1.583544687602598e-07
5581.544433208629 3.3910741370236014e-06 1.5834613668068245e-07
5582.047477091015 3.3873456963239544e-06 1.5833400685089546e-07
5582.394186205513 3.384751550718893e-06 1.5832560591776304e-07
5582.890994345709 4.172128004112769e-06 1.5831338815400666e-07
5583.243981279206 3.3783785330084734e-06 1.583045300429655e-07
5583.734520762945 3.374698407082159e-06 1.5829192365880413e-07
5584.093818431793 3.372040760214159e-06 1.5828261695795493e-07
5584.5780563428225 3.3684508279964585e-06 1.5826978747777028e-07
5584.943697665356 3.3657349644996787e-06 1.58259933741616e-07
5585.421601085441 3.362167999122861e-06 1.582465279144083e-07
5585.79361898198 3.3593910841592344e-06 1.582360682591672e-07
5586.2651549909 3.3558668931595403e-06 1.5822266038430622e-07
5586.643582383748 3.3545781485087538e-06 1.5821238979720612e-07
5587.108718059299 3.356060471165531e-06 1.581999344932367e-07
5587.493587872745 3.3572784988469133e-06 1.5818988118880638e-07
5587.9522902907365 3.358677930047266e-06 1.5817762198087032e-07
5588.795871685314 3.361246309222002e-06 1.5815494288940524e-07
5589.63946224313 3.3638763815945297e-06 1.5813244061881684e-07
5590.4830619642835 3.3706756387143945e-06 1.5811105644186387e-07
5591.326670848875 3.36935585216956e-06 1.580904175350578e-07
5592.170288897004 3.372105252669254e-06 1.5806972896805768e-07
5593.01391610877 3.3748141713600035e-06 1.5804808798781415e-07
5593.857552484272 3.3773802243087853e-06 1.5802546844499905e-07
5594.701198023609 3.3799208863508874e-06 1.5800213189821358e-07
5595.544852726883 3.3825508224607e-06 1.5797848882624947e-07
5596.388516594191 3.3852690554719533e-06 1.5795696193377064e-07
5597.2321896256335 3.3893703812469242e-06 1.5793724352314462e-07
5598.07587182131 3.3935936517888676e-06 1.5791524730084656e-07
5598.91956318132 3.397717145059816e-06 1.5789185692479867e-07
5599.763263705763 3.401551282181979e-06 1.5786200216534935e-07
5600.606973394739 3.4056450616008783e-06 1.5783312179178154e-07
5601.450692248347 3.409408181569294e-06 1.5778980245158456e-07
5602.294420266687 3.4131662978792433e-06 1.5774656253157587e-07
5603.138157449857 3.416882733027669e-06 1.5770532775177553e-07
5603.981903797959 3.420606366125663e-06 1.5766450903273467e-07
5604.825659311091 3.4243961816457286e-06 1.576229312346522e-07
5605.669423989353 3.4281927271048945e-06 1.5758093514005636e-07
5606.5131978328445 3.431974598124497e-06 1.5753858689746463e-07
5607.356980841665 3.430404915040997e-06 1.5749636127362926e-07
5608.200773015914 3.428189563005888e-06 1.574544418736615e-07
5609.044574355691 3.4258246583972264e-06 1.5741032491164202e-07
5609.888384861096 3.423400503289246e-06 1.5736446581380225e-07
5610.732204532228 3.4210805772135572e-06 1.5732156449609657e-07
5611.576033369187 3.4188175020293107e-06 1.5728026250749972e-07
5612.4198713720725 3.4166592869495487e-06 1.572387928929071e-07
5613.263718540984 3.4145080945926304e-06 1.5719728196687645e-07
5614.107574876021 3.4123258174282208e-06 1.5715484652953424e-07
5614.951440377284 3.4101281715601865e-06 1.5711193944627802e-07
5615.79531504487 3.4078723749561943e-06 1.5706901622355123e-07
5616.639198878881 3.405895038947884e-06 1.5702783285618352e-07
5617.483091879416 3.4085384788983107e-06 1.5698716886326078e-07
5618.326994046574 3.4112693328561042e-06 1.5694698490738466e-07
5619.170905380455 3.4140016148774376e-06 1.5690666319206312e-07
5620.014825881159 3.416883067008043e-06 1.5686764119272627e-07
5620.858755548785 3.419756250254096e-06 1.568283944982527e-07
5621.702694383433 3.422623582001977e-06 1.5678902903824527e-07
5622.546642385201 3.4254985362117454e-06 1.567499322364159e-07
5623.390599554191 3.428291613436121e-06 1.5671062340326978e-07
5624.234565890501 3.4310315477747336e-06 1.5667107844683924e-07
5625.07854139423 3.433804335175293e-06 1.5663119794564653e-07
5625.922526065479 3.436648732045832e-06 1.5659142996280228e-07
5626.766519904348 3.4391733694607418e-06 1.5655253023944849e-07
5627.610522910935 3.440289136879386e-06 1.5651411200219993e-07
5628.4545350853405 3.441370932489767e-06 1.564747505226548e-07
5629.298556427664 3.442482978193355e-06 1.564331014629349e-07
5630.1425869380055 3.4435142590758644e-06 1.563890429821739e-07
5630.986626616464 3.444860653494268e-06 1.563564310103401e-07
5631.8306754631385 3.445964354347957e-06 1.563177903990777e-07
5632.674733478129 3.4470786477492724e-06 1.5627776127787847e-07
5633.518800661536 3.448230855550017e-06 1.5623722110164205e-07
5634.362877013458 3.449437570224561e-06 1.5619825394447424e-07
5635.2069625339955 3.4506903505915786e-06 1.5616061738501886e-07
5636.051057223247 3.451981488890829e-06 1.56124333011704e-07
5636.895161081313 3.452448878348211e-06 1.5608743153070348e-07
5637.739274108292 3.45149109770934e-06 1.5604670001825577e-07
5638.583396304285 3.450601242597721e-06 1.5600504883471406e-07
5639.427527669391 3.4498073301958926e-06 1.5596559312463644e-07
5640.271668203709 3.448961238996542e-06 1.5592669763213312e-07
5641.115817907339 3.448042565289575e-06 1.5588699929949967e-07
5641.959976780381 3.4471409254103744e-06 1.558464788432254e-07
5642.804144822935 3.4463762281875156e-06 1.5580781960559088e-07
5643.648322035099 3.4455997505868374e-06 1.557693560319468e-07
5644.4925084169745 3.4447865755635214e-06 1.5573257920680068e-07
5645.33670396866 3.4439845940794155e-06 1.5569611115637544e-07
5646.180908690255 3.4432794270508492e-06 1.5565935759691103e-07
5647.025122581859 4.748936309346755e-06 1.5562031436658264e-07
5647.869345643573 3.4335860058272094e-06 1.5557959337746012e-07
5648.7135778754955 3.427392323168068e-06 1.5553922566327452e-07
5649.557819277726 3.4211725764987084e-06 1.5549957029008206e-07
5650.402069850364 3.4148414828703935e-06 1.5545756543112966e-07
5651.2463295935095 3.4084898967216207e-06 1.554131743568567e-07
5652.090598507262 3.402297145149305e-06 1.5537074376231858e-07
5652.934876591721 3.3960822255440943e-06 1.5532773036725006e-07
5653.779163846986 3.389714924795089e-06 1.552832405520165e-07
5654.623460273157 3.3833202503320537e-06 1.5523796854321686e-07
5655.467765870334 3.3770030470891106e-06 1.5519225666187984e-07
5656.312080638616 3.3707132702709013e-06 1.5514650636127997e-07
5657.156404578102 3.3706943866772413e-06 1.551025471267915e-07
5658.000737688893 3.3739881252190603e-06 1.5506216180315147e-07
5658.845079971088 3.377250831643906e-06 1.550199104151876e-07
5659.689431424787 3.380529314680345e-06 1.549759282025132e-07
5660.533792050089 3.383742917456646e-06 1.5493013747946109e-07
5661.378161847094 3.3870089606760117e-06 1.5488594788660569e-07
5662.222540815901 3.389799159260288e-06 1.548281183828113e-07
5663.06692895661 3.393454996670359e-06 1.54798031618857e-07
5663.911326269322 3.396506918312731e-06 1.5475111402779687e-07
5664.755732754134 3.399738017329687e-06 1.5470744040229223e-07
5665.6001484111475 3.4778396398776387e-06 1.5466469394334286e-07
5666.444573240462 3.406253546804696e-06 1.546205061646648e-07
5667.289007242176 3.411659834738912e-06 1.5457261216908746e-07
5668.133450416391 3.417817642034363e-06 1.545308612155815e-07
5668.977902763204 3.423858620168325e-06 1.5448590544137245e-07
5669.822364282717 3.429874810242521e-06 1.5444037954973383e-07
5670.666834975029 3.4358246616448493e-06 1.5439310962545182e-07
5671.511314840239 3.4416707789463286e-06 1.5434304953444352e-07
5672.355803878447 3.4476764836231905e-06 1.542955097815756e-07
5673.200302089753 3.453872473072988e-06 1.5425235150669082e-07
5674.044809474256 3.4600248552850066e-06 1.5420944298763323e-07
5674.8893260320565 3.4660151115535007e-06 1.5416398875011018e-07
5675.733849400917 3.469623444556391e-06 1.5405159246569221e-07
5676.578370817994 3.4777248385326116e-06 1.5407435602188127e-07
5677.422890283292 3.470066789775999e-06 1.5403104774276313e-07
5678.267407796815 3.4579358673669463e-06 1.538884411890582e-07
5679.111923358567 3.4527912241157015e-06 1.5394087548134557e-07
5679.956436968553 3.444086956179024e-06 1.5389376028944205e-07
5680.800948626778 3.4353211527483973e-06 1.5384471640633948e-07
5681.645458333246 3.4259167678511945e-06 1.5377592637251854e-07
5682.489966087962 3.4172871513881422e-06 1.5372714741282773e-07
5683.334471890929 3.3957196120274904e-06 1.5331495846678392e-07
5684.178975742154 3.400463436001692e-06 1.536453975593945e-07
5685.023477641639 3.391488689661925e-06 1.535894354669564e-07
5685.86797758939 3.383130149635884e-06 1.5355097298918382e-07
5686.712475585411 3.374783576465787e-06 1.534600644570846e-07
5687.556971629707 3.38125215842596e-06 1.5345358524601203e-07
5688.4014657222815 3.3865637119896298e-06 1.5341380029459516e-07
5689.24595786314 3.38306862888809e-06 1.531247335642801e-07
5690.090448052287 3.3927363538965956e-06 1.5320800319149842e-07
5690.9349362897265 3.4007056420889065e-06 1.5324403955011156e-07
5691.779422575463 3.399449491635861e-06 1.5301899359771253e-07
5692.623906909502 3.411983440707074e-06 1.5318413983426247e-07
5693.4683892918465 3.4169173332531662e-06 1.5313430135914716e-07
5694.312869722502 3.414238372819412e-06 1.5287037449864822e-07
5695.157348201473 3.4226774480193418e-06 1.5291701870080624e-07
5696.001824728763 3.432197477520155e-06 1.5299357544625594e-07
5696.846299304377 3.4330328133038383e-06 1.5295175835302128e-07
5697.69077192832 3.4215448591744985e-06 1.5286675139737522e-07
5698.535242600597 3.5260565783998964e-06 1.5281958309489105e-07
5699.379711321211 3.4016308827051953e-06 1.527859383273942e-07
5700.224178090168 3.3831977716904806e-06 1.5250862337970382e-07
5701.068642907471 3.3755366114433866e-06 1.525396010425628e-07
5701.913105773126 3.372517177288516e-06 1.527021786850763e-07
5702.757566687136 3.363048489454792e-06 1.5268181934966825e-07
5703.602025649508 3.3536546652810514e-06 1.5266350526141515e-07
5704.446482660243 3.3419179417374746e-06 1.5257558532151958e-07
5705.290937719348 3.334762245175203e-06 1.5261873324088983e-07
5706.1353908268275 3.324562550864306e-06 1.5257416086248272e-07
5706.979841982685 3.3229920699663025e-06 1.525798432081539e-07
5707.824291186925 3.329011546696552e-06 1.5255761717463744e-07
5708.668738439553 3.333355077780357e-06 1.5248670360297577e-07
5709.5131837405725 3.340933467272383e-06 1.5250998140289929e-07
5710.3576270899885 3.3470640457740967e-06 1.5249120699302216e-07
5711.202068487805 3.3530489751420976e-06 1.5246827212996608e-07
5712.046507934027 3.3589699084671163e-06 1.524435468145508e-07
5712.8909454286595 3.3594422735152865e-06 1.5226262426773605e-07
5713.735380971706 3.3708867072965263e-06 1.523964755448749e-07
5714.579814563172 3.376353965989222e-06 1.5235897956201597e-07
5715.424246203061 3.3819441916892113e-06 1.5232518089833964e-07
5716.268675891378 3.388823959786028e-06 1.5232827829256594e-07
5717.113103628128 3.3958098644802227e-06 1.5230661985030703e-07
5717.957529413315 3.403530768557389e-06 1.5228582680821824e-07
5718.801953246943 3.4106827568449534e-06 1.5224808999998204e-07
5719.6463751290175 3.418734047746476e-06 1.5223741727921784e-07
5720.4907950595425 3.4197541434480233e-06 1.5203135577463118e-07
5721.335213038523 3.425093610713338e-06 1.5194862844646223e-07
5722.179629065962 3.4359679828270937e-06 1.5201744653190954e-07
5723.024043141866 3.4490906463405626e-06 1.5214980372410686e-07
5723.868455266239 3.4543863792800915e-06 1.520642253621986e-07
5724.712865439084 3.4644688006367358e-06 1.521121628121446e-07
5725.557273660407 3.4649297863099123e-06 1.5189158622265664e-07
5726.401679930213 3.480214135264952e-06 1.5207960338396717e-07
5727.246084248504 3.4809963980795606e-06 1.520598643572242e-07
5728.090486615288 3.47903603898863e-06 1.5202483657681377e-07
5728.934887030567 3.4779760078026284e-06 1.5201421791602872e-07
5729.7792854943455 3.4765384964048987e-06 1.519905019764079e-07
5730.623682006629 3.474809857748134e-06 1.519586932594125e-07
5731.468076567421 3.466727848804964e-06 1.5175466881521202e-07
5732.312469176728 3.4726334910789338e-06 1.5193655424961303e-07
5733.156859834553 3.4714008520623688e-06 1.519195624589311e-07
5734.001248540901 3.4701436822436417e-06 1.5190076614686623e-07
5734.8456352957755 3.4679944038792687e-06 1.5185720788479526e-07
5735.690020099182 3.46782670656829e-06 1.5186862159372467e-07
5736.534402951125 3.4667089111746857e-06 1.5185404578176327e-07
5737.378783851608 3.4648836431331706e-06 1.5180337773428388e-07
5738.223162800637 3.465374571529508e-06 1.518155068764747e-07
5739.067539798215 3.4586173684972894e-06 1.516245684067254e-07
5739.911914844348 3.463144184315503e-06 1.5174461843882954e-07
5740.756287939039 3.462762285168323e-06 1.5172934919955804e-07
5741.6006590822935 3.463583109862941e-06 1.517475958979178e-07
5742.445028274116 3.4632544069762355e-06 1.5173379721142822e-07
5743.289395514511 3.462957300839017e-06 1.5172086097126783e-07
5744.133760803483 3.4601388690490157e-06 1.5163768486094932e-07
5744.978124141036 3.461892391270716e-06 1.5168183989440172e-07
5745.822485527175 3.461683013210042e-06 1.5167134025633843e-07
5746.666844961904 3.4527514082396503e-06 1.514258027782782e-07
5747.511202445228 3.452389691048236e-06 1.5149266791438176e-07
5748.355557977152 3.4542841789980154e-06 1.516217517565966e-07
5749.199911557679 3.4489035152132057e-06 1.5154669738034605e-07
5750.044263186815 3.4483952864224763e-06 1.5160977923791375e-07
5750.8886128645645 3.443610789564526e-06 1.515685842268388e-07
5751.732960590931 3.4391384067711536e-06 1.5153639506256963e-07
5752.577306365919 3.4348002905041554e-06 1.5150511473741073e-07
5753.4216501895335 3.426623686307389e-06 1.5136579681124984e-07
5754.265992061779 3.42550011653388e-06 1.5142673923368488e-07
5755.11033198266 3.421259737156348e-06 1.5140106739831107e-07
5755.954669952181 3.413872686913724e-06 1.5128549978196137e-07
5756.799005970346 3.4136230834843735e-06 1.5133155896959259e-07
5757.643340037161 3.414635875857805e-06 1.512928077454117e-07
5758.487672152629 3.4152288682808258e-06 1.51244756568432e-07
5759.332002316755 3.4168330599258153e-06 1.5122533339759583e-07
5760.1763305295435 3.4173021435934606e-06 1.511710797313222e-07
5761.020656790999 3.4191220526361103e-06 1.5115468965333066e-07
5761.864981101126 3.418309884297065e-06 1.5106409991535242e-07
5762.709303459929 3.4220183729575205e-06 1.5110092289444957e-07
5763.553623867413 3.423185898413838e-06 1.510661337912525e-07
5764.397942323582 3.4240236863827538e-06 1.5102208068953952e-07
5765.242258828441 3.4254750127045244e-06 1.5099531111549967e-07
5766.086573381994 3.4273687036988632e-06 1.509810016895207e-07
5766.930885984245 3.428504577783646e-06 1.5095120849478845e-07
5767.775196635199 3.428505995507288e-06 1.5089614619799467e-07
5768.619505334861 3.4285438448673178e-06 1.50841593985311e-07
5769.463812083235 3.4311573525432596e-06 1.5086080122457131e-07
5770.3081168803255 3.4320071215506805e-06 1.5083203997173578e-07
5771.152419726137 3.4321646151068714e-06 1.5078387823182076e-07
5771.996720620675 3.4330242215436335e-06 1.5075540818793409e-07
5772.841019563943 3.432715028298931e-06 1.5069422594452864e-07
5773.685316555945 3.4353515921421778e-06 1.5071256358040067e-07
5774.529611596687 3.4337789897523105e-06 1.5061319336571062e-07
5775.373904686172 3.4375326152398958e-06 1.5066453284974102e-07
5776.2181958244055 3.438481804032353e-06 1.5063858329668938e-07
5777.062485011392 3.4347106976543046e-06 1.5061723021205498e-07
5777.906772247135 3.424922819515369e-06 1.5053946619805093e-07
5778.751057531641 3.419065835025865e-06 1.5057192682873444e-07
5779.595340864912 3.4112357581309644e-06 1.505490726260722e-07
5780.439622246954 3.4035114023997066e-06 1.50529225785982e-07
5781.283901677772 3.39579955021646e-06 1.5050720501116576e-07
5782.128179157368 3.3881604191088765e-06 1.504868233961387e-07
5782.97245468575 3.3802178411756226e-06 1.5045954975022933e-07
5783.81672826292 3.3725274733528086e-06 1.504408186761782e-07
5784.660999888883 3.3627885618919885e-06 1.5036275361603254e-07
5785.505269563645 3.3577035150193176e-06 1.5041560432128704e-07
5786.3495372872085 3.350136962619225e-06 1.503975731570234e-07
5787.193803059579 3.350987635545223e-06 1.5036656322096698e-07
5788.038066880761 3.3564944262890782e-06 1.50361818515008e-07
5788.8823287507585 3.361150814247939e-06 1.5033260404895545e-07
5789.726588669577 3.366942400036207e-06 1.5033582691531133e-07
5790.57084663722 3.3720371958887514e-06 1.5031906020001128e-07
5791.415102653692 3.377110099890474e-06 1.503016391563627e-07
5792.259356718998 3.382821052069251e-06 1.5030189522144663e-07
5793.103608833142 3.388325364533872e-06 1.502936065255864e-07
5793.94785899613 3.393997346531777e-06 1.5028997463589213e-07
5794.792107207965 3.3995328913421583e-06 1.5028233346487925e-07
5795.6363534686525 3.405223511938509e-06 1.5027896490218085e-07
5796.480597778196 3.4110369137674877e-06 1.502772471413178e-07
5797.3248401366 3.4135910001004172e-06 1.5027227536192805e-07
5798.169080543869 3.4153498294239874e-06 1.502605322597952e-07
5799.013319000009 3.4174044013866416e-06 1.5025928120546347e-07
5799.857555505023 3.41915205117015e-06 1.5024938022298845e-07
5800.701790058916 3.421228095081008e-06 1.502511986977424e-07
5801.546022661692 3.4237056119268227e-06 1.502647487035801e-07
5802.390253313357 3.425521478501431e-06 1.502576434175526e-07
5803.234482013914 3.428542725696029e-06 1.5028333294977718e-07
5804.078708763368 3.430787182526117e-06 1.50288425997631e-07
5804.922933561724 3.432809069071759e-06 1.5028903770989787e-07
5805.767156408985 3.4343353222477778e-06 1.502757846617139e-07
5806.6113773051575 3.436356133041101e-06 1.5027566190445326e-07
5807.4555962502445 3.4390599277823927e-06 1.5028083461144355e-07
5808.299813244252 3.4421079866999546e-06 1.5029501205090626e-07
5809.144028287183 3.444948410797855e-06 1.5030333834631543e-07
5809.988241379042 3.4477862944714224e-06 1.5030995262271325e-07
5810.832452519834 3.450445699207935e-06 1.5031014995116584e-07
5811.6766617095645 3.45318143781955e-06 1.503138276353706e-07
5812.520868948237 3.455600323779318e-06 1.5031330449262538e-07
5813.365074235856 3.4580204671883962e-06 1.503127792279967e-07
5814.209277572426 3.4605195848778925e-06 1.5031157215318092e-07
5815.0534789579515 3.462436286552418e-06 1.5029402167493915e-07
5815.897678392437 3.465276033066326e-06 1.5030386235853033e-07
5816.741875875888 3.467806418125537e-06 1.5030370853692417e-07
5817.586071408307 3.470826337792996e-06 1.5030364963351062e-07
5818.430264989701 3.473719763820662e-06 1.502981056546913e-07
5819.274456620073 3.476984863624667e-06 1.5030275517657456e-07
5820.1186462994265 3.4801929601868754e-06 1.503057719507816e-07
5820.962834027768 3.483242981232383e-06 1.5030438256469463e-07
5821.807019805101 3.486015604358728e-06 1.5029761157287888e-07
5822.651203631431 3.488725950841556e-06 1.502898397359072e-07
5823.495385506761 3.4912747024136814e-06 1.50277609999427e-07
5824.339565431096 3.494336164198038e-06 1.5027938603869044e-07
5825.183743404441 3.4970158124844727e-06 1.5027067663055083e-07
5826.0279194268005 3.500114906437579e-06 1.5027342358190206e-07
5826.872093498178 3.501690957788001e-06 1.5026865863057348e-07
5827.71626561858 3.500568552975232e-06 1.5026193329897563e-07
5828.560435788009 3.4993709803227586e-06 1.5025316498922133e-07
5829.40460400647 3.496337816106004e-06 1.5019430949257712e-07
5830.248770273969 3.496859116331261e-06 1.502324809262584e-07
5831.092934590509 3.495745929365684e-06 1.5022683190521716e-07
5831.937096956094 3.4942965941836777e-06 1.5021427567836567e-07
5832.78125737073 3.4928719509943986e-06 1.502023477134819e-07
5833.62541583442 3.4918057928718735e-06 1.5019749218564709e-07
5834.46957234717 3.4906602062059685e-06 1.501902464212185e-07
5835.313726908983 3.489415143063069e-06 1.5018029006468857e-07
5836.157879519865 3.48820495508366e-06 1.5017130407885969e-07
5837.0020301798195 3.487927357499547e-06 1.5016112572223632e-07
5837.846178888852 3.4889295373199375e-06 1.5015659160907867e-07
5838.690325646966 3.4896498041631536e-06 1.501444992892507e-07
5839.534470454167 3.490270772376737e-06 1.501324414953713e-07
5840.378613310458 3.4899862265545375e-06 1.5009567963740682e-07
5841.222754215844 3.4910238561982763e-06 1.500950574375585e-07
5842.066893170331 3.4921790887757383e-06 1.5009765300574377e-07
5842.911030173923 3.4928255731429857e-06 1.5008504304860204e-07
5843.755165226623 3.4935262561261953e-06 1.5007219883699227e-07
5844.599298328437 3.494354668608543e-06 1.5006319359020165e-07
5845.443429479368 3.49443150357327e-06 1.5003629824984097e-07
5846.287558679423 3.495531938256064e-06 1.5003735384320522e-07
5847.1316859286035 3.487546309183725e-06 1.4993919805408436e-07
5847.9758112269155 3.4825268544795895e-06 1.5000939255934487e-07
5848.819934574364 3.4744450070888064e-06 1.4999608498654886e-07
5849.664055970953 3.466346286943647e-06 1.4998236154303921e-07
5850.508175416687 3.4579189225344725e-06 1.4996051354197182e-07
5851.352292911571 3.4498335731003337e-06 1.4994875944084186e-07
5852.196408455608 3.441534395712156e-06 1.499311156315719e-07
5853.040522048805 3.4332542904155415e-06 1.4991403898934817e-07
5853.884633691164 3.4257003398200284e-06 1.4991725742992802e-07
5854.7287433826905 3.4175229454949633e-06 1.499031561700284e-07
5855.572858114659 3.4093113181234782e-06 1.4988813799922126e-07
5856.416979590433 3.396091002667809e-06 1.4973263291490734e-07
5857.261107810067 3.403451685474751e-06 1.4985950803780597e-07
5858.105242773616 3.4086010269803525e-06 1.4984261159406051e-07
5858.949384481132 3.4139856535190734e-06 1.4983229253436864e-07
5859.79353293267 3.4192777942269245e-06 1.4981933730561494e-07
5860.637688128284 3.422925868400388e-06 1.497604794542207e-07
5861.481850068028 3.4275643972242773e-06 1.4972948438223496e-07
5862.3260187519545 3.4347057460473074e-06 1.4976874237640875e-07
5863.170194180118 3.4360086214149395e-06 1.4964833631418693e-07
5864.014376352574 3.444574895872676e-06 1.4972861729070667e-07
5864.858565269375 3.4487162546251798e-06 1.4968375302772628e-07
5865.702760930574 3.4550057385119906e-06 1.4969819970348945e-07
5866.546963336226 3.459855916022698e-06 1.4967601870042608e-07
5867.391172486386 3.4567320054181148e-06 1.4951469137673153e-07
5868.235388381106 3.4642779039143086e-06 1.4965134472267948e-07
5869.07961102044 1.099195916473174e-05 1.495229511170018e-07
5869.923840404443 9.245431904029067e-06 1.4961715695672932e-07
5870.768076533167 3.4700614734965247e-06 1.4959661900602074e-07
5871.612319406668 3.4704954391089417e-06 1.4953938803521071e-07
5872.456569024998 3.471747998097083e-06 1.495023940613487e-07
5873.3008253882135 3.4753259447419713e-06 1.4952823499600231e-07
5874.145088496366 3.4775724497413036e-06 1.4951890615554196e-07
5874.98935834951 3.477459114783914e-06 1.4944684189545743e-07
5875.8336349477 3.4810169751780235e-06 1.4947467707909805e-07
5876.6779182909895 3.5211341238535338e-06 1.493709624961439e-07
5877.522208379432 3.4696081159396667e-06 1.4939755006885153e-07
5878.366505213083 3.4602753673600456e-06 1.4941956303895978e-07
5879.210808791994 3.4453576254559756e-06 1.492889335103234e-07
