lamA thr
3500.0 0.38360295122470384
3510.0 0.3883842935782435
3520.0 0.3931656359317832
3530.0 0.3979469782853229
3540.0 0.40272832063886266
3550.0 0.4075096629924023
3560.0 0.41229100534594204
3570.0 0.4170723476994817
3580.0 0.42184903155990505
3590.0 0.42651092537199875
3600.0 0.4311728191840925
3610.0 0.4358347129961862
3620.0 0.44049660680827996
3630.0 0.4451585006203737
3640.0 0.4498203944324674
3650.0 0.4544822882445612
3660.0 0.45909359750539586
3670.0 0.4636927313283345
3680.0 0.4682918651512731
3690.0 0.47289099897421166
3700.0 0.47749013279715025
3710.0 0.48208926662008894
3720.0 0.4866884004430275
3730.0 0.49128753426596605
3740.0 0.49588666808890475
3750.0 0.5004858019118433
3760.0 0.505084935734782
3770.0 0.5094976942281841
3780.0 0.5135762265719707
3790.0 0.5176547589157571
3800.0 0.5217332912595435
3810.0 0.52581182360333
3820.0 0.5298903559471165
3830.0 0.5339688882909029
3840.0 0.5380474206346895
3850.0 0.5421259529784759
3860.0 0.5462044853222624
3870.0 0.5502830176660488
3880.0 0.5543615500098352
3890.0 0.5580790357096058
3900.0 0.5610003672712897
3910.0 0.5639216988329735
3920.0 0.5668430303946573
3930.0 0.5697643619563412
3940.0 0.5726856935180251
3950.0 0.575607025079709
3960.0 0.5785283566413928
3970.0 0.5814496882030767
3980.0 0.5843710197647606
3990.0 0.5872923513264443
4000.0 0.5963617420848796
4010.0 0.5993135041836644
4020.0 0.602265266282449
4030.0 0.6049974954789834
4040.0 0.6074791657099943
4050.0 0.609960835941005
4060.0 0.6124425061720159
4070.0 0.6149241764030267
4080.0 0.6174058466340375
4090.0 0.6198875168650483
4100.0 0.6223691870960592
4110.0 0.6248508573270699
4120.0 0.6273325275580808
4130.0 0.6298141977890915
4140.0 0.6322958680201024
4150.0 0.6347775382511133
4160.0 0.6371178899788018
4170.0 0.6389797422127858
4180.0 0.6408415944467696
4190.0 0.6427034466807534
4200.0 0.6445652989147371
4210.0 0.646427151148721
4220.0 0.6482890033827047
4230.0 0.6501508556166886
4240.0 0.6520127078506724
4250.0 0.6538745600846562
4260.0 0.65573641231864
4270.0 0.6575982645526238
4280.0 0.6594601167866077
4290.0 0.6613219690205913
4300.0 0.6631838212545752
4310.0 0.665045673488559
4320.0 0.6669075257225429
4330.0 0.6687693779565266
4340.0 0.6706312301905104
4350.0 0.6724930824244942
4360.0 0.6743549346584781
4370.0 0.6760271358034541
4380.0 0.6776433260050444
4390.0 0.6792595162066346
4400.0 0.6808757064082249
4410.0 0.6824918966098154
4420.0 0.6841080868114056
4430.0 0.6857242770129959
4440.0 0.6873404672145862
4450.0 0.6889566574161765
4460.0 0.6905728476177668
4470.0 0.692189037819357
4480.0 0.6938052280209475
4490.0 0.6954214182225378
4500.0 0.697037608424128
4510.0 0.6986537986257183
4520.0 0.7002699888273087
4530.0 0.7018861790288989
4540.0 0.7035023692304893
4550.0 0.7051185594320795
